date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
25/02 22:34	61882156	3.14_ZDETS	1073737	Акс(182) Фаф(167) Себ(191) Ами(143) Исм(202) Лир(188)	47998183	Shadow Warrior	1169674	Аст(195) Джу(200) Себ(199) Айр(197) Тея(196) Хор(182)	5	Мар(5909) Аль(11064) Акс(11064) Фен(8108) Оли(11064)	Оли(9820) Век(9428) Фен(8518) Аль(11064) Мер(11064)		П	Т	"силы питомцев
10/12 физической атаки
10/12 пробивания брони
10/12 меткости   "	"воодушевления (Танки)
9/12 меткости
6/12 брони
6/12 физической атаки   "	https://www.hero-wars.com?replay_id=1772048053742674331	
25/02 22:30	61882156	3.14_ZDETS	1073737	Акс(182) Фаф(167) Себ(191) Ами(143) Исм(202) Лир(188)	47998183	Shadow Warrior	1169674	Аст(195) Джу(200) Себ(199) Айр(197) Тея(196) Хор(182)	0	Мар(5909) Аль(11064) Акс(11064) Фен(8108) Оли(11064)	Оли(9820) Век(9428) Фен(8518) Аль(11064) Мер(11064)		П	Т	"силы питомцев
10/12 физической атаки
10/12 пробивания брони
10/12 меткости   "	"воодушевления (Танки)
9/12 меткости
6/12 брони
6/12 физической атаки   "	https://www.hero-wars.com?replay_id=1772047838647452304	
25/02 22:25	61882140	ПасТырЪ	1105122	Хор(182) Дор(166) Эйд(174) Авг(184) Ори(200) Неб(199)	48132080	MORPHEUS	1027217	Эле(173) Фла(154) Ори(201) Авг(176) Дор(141) Акс(182)	20	Акс(11064) Мер(5683) Аль(11064) Мар(9958) Каи(11064)	Оли(6810) Мер(5594) Хор(11064) Аль(11064) Акс(11064)		Т	П	"воодушевления (Танки)
6/12 брони
6/12 магической атаки
6/12 магической защиты   "	"силы питомцев
10/12 магической атаки
11/12 магической защиты
7/12 физической атаки   "	https://www.hero-wars.com?replay_id=1772047542306282239	
25/02 22:23	61882140	ПасТырЪ	1151625	Хор(182) Пол(181) Хай(202) Неб(199) Ами(195) Аст(193)	48554311	icedancer	1148327	Лир(185) Исм(205) Себ(200) ЛаК(212) Эйд(183) Век(164)	20	Мар(9958) Аль(11064) Каи(11064) Акс(11064) Оли(11064)	Бис(8410) Оли(9018) Аль(10688) Век(11064) Хор(9428)		Т	Б	"воодушевления (Танки)
6/12 брони
6/12 магической атаки
6/12 магической защиты   "	"стремительных бойцов
9/12 физической атаки
10/12 пробивания брони
6/12 брони   "	https://www.hero-wars.com?replay_id=1772047408579769040	
25/02 19:32	62072200	Пух	1066173	Акс(173) Авг(186) Ори(200) Фла(158) Кас(175) Эле(176)	48247400	Albator	1161381	Лир(176) Себ(203) ЛаК(217) Эйд(180) Фаф(202) Акс(182)	20	Аль(11064) Мар(11064) Бис(11064) Акс(9428) Оли(11064)	Оли(11064) Аль(11064) Век(11064) Хор(11064) Мар(11064)		Т	Э	"воодушевления (Танки)
6/12 брони
9/12 магической защиты
8/12 магической атаки   "	"готовности (Энергия)
8/12 физической атаки
9/12 магической защиты
6/12 брони   "	https://www.hero-wars.com?replay_id=1772037130449553294	
25/02 19:31	62072200	Пух	1066173	Акс(173) Авг(186) Ори(200) Фла(158) Кас(175) Эле(176)	47955108	Zander	1216786	Исм(207) Ори(206) ЛаК(222) Авг(197) Фаф(203) Хор(182)	20	Аль(11064) Мар(11064) Бис(11064) Акс(9428) Оли(11064)	Мар(11064) Мер(11064) Фен(11064) Аль(11064) Оли(11064)		Т	А	"воодушевления (Танки)
6/12 брони
9/12 магической защиты
8/12 магической атаки   "	"авангарда
6/12 магической атаки
6/12 брони
9/12 пробивания брони   "	https://www.hero-wars.com?replay_id=1772037113770765200	
25/02 19:14	62044999	Пунь Пунь	1035212	Акс(102) Баб(143) Эйд(186) ЛаК(199) Себ(200) Ясм(204)	47998183	Shadow Warrior	1169674	Аст(195) Джу(200) Себ(199) Айр(197) Тея(196) Хор(182)	6	Оли(8574) Хор(9456) Фен(10154) Аль(11064) Каи(11064)	Оли(9820) Век(9428) Фен(8518) Аль(11064) Мер(11064)		С	Т	"стужи
11/12 физической атаки
10/12 брони
11/12 пробивания брони   "	"воодушевления (Танки)
9/12 меткости
6/12 брони
6/12 физической атаки   "	https://www.hero-wars.com?replay_id=1772036081963641568	
25/02 19:12	62044999	Пунь Пунь	1008250	Хор(156) Эйд(186) Ори(175) Фла(99) Хай(204) Ами(188)	47942482	Mut_Tiger	1132369	Эле(177) Лир(184) Себ(198) ЛаК(219) Баб(172) Акс(182)	20	Хор(9456) Мер(4773) Акс(6228) Аль(11064) Оли(8574)	Оли(9428) Фен(6894) Аль(11064) Век(7804) Акс(11064)		Т	Б	"воодушевления (Танки)
11/12 брони
10/12 магической атаки
10/12 магической защиты   "	"стремительных бойцов
11/12 защиты от критических ударов
11/12 физической атаки
10/12 пробивания брони   "	https://www.hero-wars.com?replay_id=1772035955714793975	
25/02 19:08	61882212	Оди	792732	Хор(173) Дор(63) Эйд(188) Авг(118) Ори(198) Йор(52)	61991139	Mak	1104542	Эле(186) Фла(175) Ори(198) Авг(188) Дор(193) Хор(163)	20	Мер(7804) Хор(9428) Аль(11064) Мар(11064) Акс(11064)	Оли(11064) Бис(4487) Хор(9428) Аль(11064) Акс(11064)		С	'+Л	"стужи
12/12 магической атаки
12/12 пробивания защиты от магии
4/12 магического мастерства   "	"восстановления (плюс Лечение)
6/12 магической атаки
6/12 магической защиты
6/12 брони   "	https://www.hero-wars.com?replay_id=1772035692375271654	
25/02 19:02	61882212	Оди	804924	Хор(173) Дор(63) Эйд(188) Авг(118) Ори(198) Ара(64)	47853786	Cheesy Chips	1118719	Фла(172) Ори(200) Авг(190) Эйд(190) Дор(185) Хор(182)	20	Мер(7804) Хор(9428) Аль(11064) Мар(11064) Акс(11064)	Бис(10154) Акс(11064) Аль(11064) Хор(11064) Мер(11064)		С	П	"стужи
12/12 магической атаки
12/12 пробивания защиты от магии
4/12 магического мастерства   "	"силы питомцев
11/12 физической атаки
9/12 магической защиты
10/12 защиты от критических ударов   "	https://www.hero-wars.com?replay_id=1772035334311796481	
