date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
27/02 19:06	61882204	Лапочка	1189823	Игн(217) Ияр(234) Ара(220) Сол(296) Мол(223)	61466836	Zombie Master	1212423	Бру(246) Мол(203) Сол(272) Ара(203) Тен(288)	20				О6-130 С6-130	Т6-115	"ПВ4 ПР5 ЛП4 ТК4"	"   "	https://www.hero-wars.com?replay_id=1772208361030503312	
27/02 18:58	61882204	Лапочка	1189823	Игн(217) Ияр(234) Ара(220) Сол(296) Мол(223)	61869357	orion	1118957	Анг(234) Ава(232) Вер(201) Эде(218) Сил(234)	20				О6-130 С6-130	Д6-130	"ПВ4 ПР5 ЛП4 ТК4"	"ТП3 ЗС2  "	https://www.hero-wars.com?replay_id=1772207891803465214	
27/02 17:39	61882168	Тема	1149773	Тен(296) Эде(187) Кер(237) Мор(188) Бру(242)	61869528	Faenris	820413	Сиг(170) Тид(142) Сол(151) Гип(189) Тен(168)	20				Т6-130	В2-108	"ЛП2 ПД4  "	"ШГ2 ПД3  "	https://www.hero-wars.com?replay_id=1772203171629937362	
27/02 17:39	61882168	Тема	1149773	Тен(296) Эде(187) Кер(237) Мор(188) Бру(242)	61869322	Keep-Walking	871687	Риг(149) Сол(228) Ара(125) Эде(129) Тен(240)	20				Т6-130	С2-81	"ЛП2 ПД4  "	"   "	https://www.hero-wars.com?replay_id=1772203142437688171	
27/02 17:00	47866200	Алый Стервь	1091094	Игн(220) Тен(243) Эде(186) Ара(221) Мол(221)	61869329	Shaktisho	877927	Мол(179) Сол(175) Ара(154) Тен(207) Игн(163)	20				О6-124	О3-97	"ПВ5 ПР3  "	"ПВ4 ПД2  "	https://www.hero-wars.com?replay_id=1772200821761026917	
27/02 16:59	47866200	Алый Стервь	1091094	Игн(220) Тен(243) Эде(186) Ара(221) Мол(221)	61869426	Fireburst	914392	Бру(173) Ара(167) Эде(160) Гип(170) Тен(243)	20				О6-124	Т3-96	"ПВ5 ПР3  "	"ЛП1 ТК3  "	https://www.hero-wars.com?replay_id=1772200796917153554	
27/02 15:33	61991077	3ve	1000814	Гип(196) Маи(195) Тид(202) Нов(196) Сиг(212)	48013236	Captn SpaceBuns	809502	Сиг(151) Нов(123) Сол(163) Гип(160) Тен(213)	20				В6-130	В2-105	"ШГ2 ПД5  "	"ТП4 ПД4  "	https://www.hero-wars.com?replay_id=1772195596492393438	
27/02 15:33	61991077	3ve	1000814	Гип(196) Маи(195) Тид(202) Нов(196) Сиг(212)	48319952	Kit	848958	Бру(172) Мол(142) Вул(192) Ара(145) Тен(198)	20				В6-130	Т6-112 О4-111	"ШГ2 ПД5  "	"ШГ2 ПР1 ПВ1 ПР1"	https://www.hero-wars.com?replay_id=1772195588117771064	
27/02 14:32	61882219	Ваван	1356575	Тен(304) Ияр(246) Сол(307) Мор(240) Бру(260)	61909146	Tyrael	963411	Анг(206) Эде(203) Гип(153) Тен(216) Сил(185)	20				Т6-130 С6-130	Д4-130	"ГС1 ТК3 ШГ3 ЭЭ1"	"ГС2 ЭЭ5  "	https://www.hero-wars.com?replay_id=1772191922441923839	
27/02 14:31	61882219	Ваван	1356575	Тен(304) Ияр(246) Сол(307) Мор(240) Бру(260)	47966329	GNoN13	892070	Сиг(216) Нов(138) Тид(193) Ара(162) Гип(183)	20				Т6-130 С6-130	В6-130	"ГС1 ТК3 ШГ3 ЭЭ1"	"ШГ4 ТК3  "	https://www.hero-wars.com?replay_id=1772191881997611092	
