date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
09/03 21:40	61882156	3.14_ZDETS	1135342	Акс(182) Себ(193) Неб(199) Айз(185) Лир(185) Гал(192)	47955108	Zander	1191587	Исм(207) Фла(176) Ори(206) ЛаК(224) Авг(197) Хор(182)	20	Аль(11064) Каи(10154) Мар(6484) Фен(8108) Оли(11064)	Оли(11064) Акс(11064) Хор(11064) Век(11064) Аль(11064)		Э	А	"готовности (Энергия)
5/12 магической защиты
10/12 физической атаки
   "	"авангарда
6/12 магической атаки
6/12 брони
9/12 пробивания брони   "	https://www.hero-wars.com?replay_id=1773081643705720801	
09/03 21:16	61882140	ПасТырЪ	1105752	Хор(182) Дор(166) Эйд(174) Авг(184) Ори(201) Неб(199)	48132080	MORPHEUS	1075784	Эле(177) Фла(154) Ори(201) Авг(182) Дор(180) Акс(182)	20	Акс(11064) Мер(5683) Аль(11064) Мар(10658) Каи(11064)	Оли(6810) Мер(5594) Хор(11064) Аль(11064) Акс(11064)		П	П	"силы питомцев
10/12 физической атаки
11/12 пробивания брони
8/12 меткости   "	"силы питомцев
10/12 магической атаки
11/12 магической защиты
7/12 физической атаки   "	https://www.hero-wars.com?replay_id=1773080169529550697	
09/03 21:12	61882140	ПасТырЪ	1152255	Хор(182) Пол(181) Хай(202) Неб(199) Ами(195) Аст(193)	48324928	Casper	1154170	Лир(185) Себ(200) Фла(182) ЛаК(220) Эйд(185) Оли(182)	20	Мар(10658) Аль(11064) Каи(11064) Акс(11064) Оли(11064)	Оли(11064) Аль(11064) Акс(11064) Мар(11064) Хор(11064)		Т	П	"воодушевления (Танки)
6/12 брони
6/12 магической атаки
6/12 магической защиты   "	"силы питомцев
6/12 магической атаки
6/12 пробивания брони
9/12 физической атаки   "	https://www.hero-wars.com?replay_id=1773079967416715743	
09/03 19:23	48324928	Casper	1117041	Акс(182) Дор(153) ЛаК(220) Себ(187) Айз(173) Дан(202)	61883387	FEDOR	1052107	Эле(164) Фла(153) Ори(201) Авг(184) Дор(169) Хор(182)	1	Мер(11064) Фен(11064)  ###  Акс(11064) Каи(11064)	Оли(9428) Мер(9916) Хор(11064) Аль(9692) Акс(11064)		П	П	"силы питомцев
6/12 магической атаки
6/12 пробивания брони
9/12 физической атаки   "	"силы питомцев
9/12 здоровья
12/12 магического мастерства
11/12 магической атаки   "	https://www.hero-wars.com?replay_id=1773073382033325408	
09/03 19:17	48463912	LeeBoy	1154160	Хор(182) Тея(195) Себ(200) Неб(186) Айз(191) Дан(200)	61882137	G_G	1083359	Руф(179) Ами(198) Неб(200) Фла(163) Дор(169) Хор(175)	20	Мер(11064) Аль(11064)  ###  Оли(11064) Каи(11064)	Бис(5766) Акс(9804) Каи(8518) Хор(9817) Мер(5953)		П	П	"силы питомцев
9/12 физической атаки
6/12 брони
9/12 магической атаки   "	"силы питомцев
11/12 физической атаки
7/12 магической защиты
10/12 магической атаки   "	https://www.hero-wars.com?replay_id=1773073034908515862	
09/03 19:10	62072200	Пух	976309	Хор(175) Эйд(182) Авг(186) Ори(200) Фла(167) Йор(67)	61991139	Mak	1122867	Эле(190) Фла(175) Ори(200) Авг(192) Дор(193) Хор(173)	20	Хор(9722) Аль(11064) Мар(11064) Бис(11064) Акс(9428)	Оли(11064) Бис(4487) Хор(9428) Аль(11064) Акс(11064)		Т	'+Л	"воодушевления (Танки)
6/12 брони
9/12 магической защиты
8/12 магической атаки   "	"восстановления (плюс Лечение)
6/12 магической атаки
6/12 магической защиты
6/12 брони   "	https://www.hero-wars.com?replay_id=1773072642821134831	
09/03 19:03	48463912	LeeBoy	1181148	Хор(182) Эйд(190) ЛаК(221) Себ(200) Исм(202) Лир(186)	61958839	Бальдр	1137887	Лир(178) Дан(194) Неб(195) Себ(202) Баб(187) Акс(182)	20	Хор(11064) Век(11064) Аль(11064) Фен(11064) Оли(11064)	Оли(8518) Фен(7804) Каи(11064) Аль(11064) Акс(11064)		Б	П	"стремительных бойцов
6/12 пробивания брони
6/12 магической защиты
6/12 физической атаки   "	"силы питомцев
6/12 брони
10/12 пробивания брони
7/12 физической атаки   "	https://www.hero-wars.com?replay_id=1773072231687028699	
09/03 18:57	62072200	Пух	1080840	Хор(175) Авг(186) Ори(200) Фла(166) Кас(180) Эле(176)	48001554	tosemja47	1180634	Гал(200) Лир(183) Ясм(201) Себ(200) ЛаК(215) Акс(182)	20	Аль(11064) Мар(11064) Акс(9428) Хор(9722) Оли(11064)	Оли(11064) Фен(5683) Каи(11064) Аль(11064) Мар(5153)		Т	Т	"воодушевления (Танки)
6/12 брони
9/12 магической защиты
8/12 магической атаки   "	"воодушевления (Танки)
8/12 физической атаки
11/12 пробивания брони
9/12 меткости   "	https://www.hero-wars.com?replay_id=1773071847034691610	
09/03 18:54	62070560	iCool	1096328	Хор(172) Гел(171) Дор(176) Авг(185) Ори(203) Аст(189)	47942482	Mut_Tiger	1132513	Эле(177) Лир(184) Себ(198) ЛаК(219) Баб(172) Акс(182)	20	Мер(11064) Акс(10154) Аль(10154) Хор(10154) Оли(8880)	Оли(9428) Фен(6894) Аль(11064) Век(7804) Акс(11064)		Э	Б	"готовности (Энергия)
11/12 магической атаки
10/12 пробивания защиты от магии
9/12 магического мастерства   "	"стремительных бойцов
11/12 защиты от критических ударов
11/12 физической атаки
10/12 пробивания брони   "	https://www.hero-wars.com?replay_id=1773071681159529810	
09/03 18:54	62070560	iCool	1096328	Хор(172) Гел(171) Дор(176) Авг(185) Ори(203) Аст(189)	47998183	Shadow Warrior	1170203	Аст(195) Джу(200) Себ(199) Айр(197) Тея(196) Хор(182)	20	Мер(11064) Акс(10154) Аль(10154) Хор(10154) Оли(8880)	Оли(10408) Век(9428) Фен(8518) Аль(11064) Мер(11064)		Э	Т	"готовности (Энергия)
11/12 магической атаки
10/12 пробивания защиты от магии
9/12 магического мастерства   "	"воодушевления (Танки)
9/12 меткости
6/12 брони
6/12 физической атаки   "	https://www.hero-wars.com?replay_id=1773071663719534430	
