date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
12/02 20:02	48476553	JEY MAGICIAN	1245919	Гип(217) Ияр(251) Сол(312) Нов(233) Сиг(233)	61882267	ZOV	1191934	Риг(267) Мол(227) Аше(174) Сол(312) Ара(211)	14				В6-130 С6-130	О6-130 С6-130	"ШГ2 ЗС3 ТП4 ЗС3"	"ПВ2 ПР3 ЛП3 ЗС5"	https://www.hero-wars.com?replay_id=1770915768368627426	
12/02 18:33	48324928	Casper	1228463	Тен(295) Гип(203) Ияр(221) Сол(295) Бру(214)	61882156	3.14_ZDETS	1037141	Нов(206) Маи(146) Сол(260) Ияр(220) Гип(204)	16				Т6-130 С4-130	В6-130 С6-130	"ГС1 ТК2 ШГ1 ЗС4"	"ГС2 ТК4 ГН1 ПР4"	https://www.hero-wars.com?replay_id=1770910429153693560	
12/02 17:47	61882168	Тема	1097342	Тен(296) Эде(159) Кер(229) Мор(171) Бру(242)	48001554	tosemja47	1042548	Сиг(218) Нов(218) Ара(195) Эде(194) Гип(218)	20				Т6-130	В6-130	"ЛП2 ПД4  "	"ШГ2 ТК4  "	https://www.hero-wars.com?replay_id=1770907636365994770	
12/02 16:52	48001554	tosemja47	1063234	Гип(218) Ара(195) Маи(215) Нов(218) Сиг(218)	47866200	Алый Стервь	1088586	Мол(221) Ара(221) Эде(186) Тен(243) Игн(217)	20				В6-130	О6-124	"ШГ2 ТК4  "	"ПВ5 ПР3  "	https://www.hero-wars.com?replay_id=1770904325409177975	
12/02 16:47	47866200	Алый Стервь	1088586	Игн(217) Тен(243) Эде(186) Ара(221) Мол(221)	48433803	shunt 48433803	1115313	Бру(227) Вер(186) Эде(208) Гип(206) Тен(287)	20				О6-124	Д4-114 Т4-113	"ПВ5 ПР3  "	"ГС4 ЭЭ3 ГН3 ТК3"	https://www.hero-wars.com?replay_id=1770904063082474765	
12/02 15:59	47998183	Shadow Warrior	1132453	Тен(301) Ияр(205) Сол(244) Мор(203) Бру(180)	61882212	Оди	1268057	Сиг(220) Кер(231) Сол(294) Ияр(231) Тен(293)	15				Т5-130 С3-130	Т6-130 С6-130	"ЛП3 ПР5 ГС1 ЭЭ1"	"ГН5 ТК3 ЛП4 ЗС5"	https://www.hero-wars.com?replay_id=1770901185656812417	
12/02 15:59	47998183	Shadow Warrior	1132453	Тен(301) Ияр(205) Сол(244) Мор(203) Бру(180)	61882168	Тема	1097342	Бру(242) Мор(171) Кер(229) Эде(159) Тен(296)	20				Т5-130 С3-130	Т6-130	"ЛП3 ПР5 ГС1 ЭЭ1"	"ЛП2 ПД4  "	https://www.hero-wars.com?replay_id=1770901170974613816	
12/02 15:47	61869137	Kroha	1161906	Ияр(237) Эде(212) Сол(308) Вер(205) Анг(200)	61882154	Виларт	1149248	Сиг(213) Мор(207) Нов(212) Гип(213) Тен(304)	20				Д6-130 С6-130	В6-130 Т6-113	"ГС5 ЭЭ2 ЛП3 ЗС2"	"ЛП3 ТК3 ГН3 ЗС4"	https://www.hero-wars.com?replay_id=1770900450168952003	
12/02 15:46	61869137	Kroha	1192021	Ияр(237) Ара(216) Сол(308) Аше(207) Мол(224)	61958839	Бальдр	1130562	Анг(240) Ава(222) Вер(206) Эде(223) Сил(240)	20				О6-130 С6-130	Д6-130	"ПВ5 ПР4 ЛП3 ЗС2"	"ШГ5 ЭЭ3  "	https://www.hero-wars.com?replay_id=1770900408667456092	
12/02 15:42	61991118	Bell	1294296	Тен(315) Гип(221) Кер(245) Мор(253) Бру(261)	61882177	Rom	975450	Сиг(207) Нов(195) Вер(168) Эде(193) Гип(213)	8				Т6-130	В6-130 Д5-125	"ГС4 ПД5  "	"ГС4 ПД3 ЛП3 ЭЭ3"	https://www.hero-wars.com?replay_id=1770900165696289505	
