date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
04/03 22:51	48476553	JEY MAGICIAN	1194797	Ияр(251) Ара(211) Сол(312) Аше(194) Мол(227)	61883387	FEDOR	1177206	Бру(189) Тид(206) Сол(272) Гип(220) Тен(290)	20				С6-130 О6-118	В6-130 Т3-101	"ТП4 ЗС3 ТП1 ТК2"	"ШГ4 ПД5 ЛП2 ПР3"	https://www.hero-wars.com?replay_id=1772653901328457019	
04/03 22:51	48476553	JEY MAGICIAN	1194797	Ияр(251) Ара(211) Сол(312) Аше(194) Мол(227)	61882212	Оди	1278069	Сиг(225) Кер(231) Сол(296) Ияр(233) Тен(293)	14				С6-130 О6-118	Т6-130 С6-130	"ТП4 ЗС3 ТП1 ТК2"	"ГН5 ТК3 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1772653887806338807	
04/03 20:18	61991077	3ve	1010808	Гип(198) Маи(197) Тид(204) Нов(198) Сиг(214)	47942482	Mut_Tiger	1055979	Мол(226) Аше(197) Сол(210) Ара(214) Игн(209)	20				В6-130	О6-125	"ШГ3 ПД5  "	"ЛП3 ПД3  "	https://www.hero-wars.com?replay_id=1772644689515970955	
04/03 19:59	61882204	Лапочка	1170335	Ияр(234) Ара(220) Сол(296) Аше(198) Мол(223)	61869137	Kroha	1334794	Бру(232) Мор(238) Сол(314) Ияр(242) Тен(310)	20				О6-130 С6-130	Т6-130 С6-130	"ПВ4 ПР5 ЛП4 ТК4"	"ГН3 ТК3 ЛП5 ЗС2"	https://www.hero-wars.com?replay_id=1772643594008927108	
04/03 19:57	61882204	Лапочка	1170335	Ияр(234) Ара(220) Сол(296) Аше(198) Мол(223)	48247400	Albator	1076491	Сиг(220) Нов(220) Тид(198) Маи(220) Гип(220)	20				О6-130 С6-130	В6-130	"ПВ4 ПР5 ЛП4 ТК4"	"ШГ3 ПД4  "	https://www.hero-wars.com?replay_id=1772643432323795562	
04/03 19:22	61882267	ZOV	1201634	Ияр(251) Ара(217) Сол(312) Аше(189) Мол(233)	47955108	Zander	1398383	Бру(264) Риг(266) Сол(311) Ияр(249) Тен(308)	20				О6-130 С6-130	С6-130 Т6-130	"ПВ2 ПР3 ЛП3 ЗС5"	"ЛП3 ЗС4 ГН2 ТК4"	https://www.hero-wars.com?replay_id=1772641340855551236	
04/03 19:21	61882267	ZOV	1240390	Игн(211) Ара(217) Сол(312) Мол(233) Риг(267)	48004742	Goll	1270761	Риг(251) Кер(213) Сол(285) Ияр(211) Тен(311)	20				О6-130 С6-130	С6-113 Т6-113	"ПВ2 ПР3 ЛП3 ЗС5"	"ЛП3 ЭЭ3 ПВ4 ЗС5"	https://www.hero-wars.com?replay_id=1772641273420757075	
04/03 18:21	47853786	Cheesy Chips	1191245	Тен(279) Ара(178) Сол(267) Кер(224) Риг(244)	61882168	Тема	1149773	Бру(242) Мор(188) Кер(237) Эде(187) Тен(296)	2				Т6-95 С6-81	Т6-130	"ЛП2 ЗС3 ПВ2 ПД4"	"ЛП2 ПД4  "	https://www.hero-wars.com?replay_id=1772637661570370994	
04/03 18:09	47998183	Shadow Warrior	1154267	Тен(301) Сол(250) Мор(203) Риг(211) Бру(189)	47866200	Алый Стервь	1091094	Мол(221) Ара(221) Эде(186) Тен(243) Игн(220)	1				Т5-130 С3-130	О6-124	"ЛП3 ПР5 ГС3 ЭЭ1"	"ПВ5 ПР3  "	https://www.hero-wars.com?replay_id=1772636957274634963	
04/03 18:02	61882168	Тема	1149773	Тен(296) Эде(187) Кер(237) Мор(188) Бру(242)	48001554	tosemja47	1043226	Сиг(218) Нов(218) Ара(195) Эде(195) Гип(218)	20				Т6-130	В6-130	"ЛП2 ПД4  "	"ШГ2 ТК4  "	https://www.hero-wars.com?replay_id=1772636569859919633	
04/03 17:57	48247400	Albator	1156474	Тен(294) Эде(221) Вер(204) Ава(210) Анг(228)	61882250	Kamul27rus	1386826	Риг(269) Мор(237) Сол(314) Ияр(252) Тен(315)	1				Д6-130	С6-130 Т6-130	"ГС3 ЗС5  "	"ЛП4 ЗС4 ГН5 ТК3"	https://www.hero-wars.com?replay_id=1772636252193754092	
