date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
20/02 19:43	48324928	Casper	1223938	Тен(295) Ияр(221) Сол(295) Кер(197) Бру(216)	61882246	Nergal	1364812	Риг(267) Мор(239) Сол(312) Ияр(241) Тен(305)	5				Т6-130 С4-130	С6-130 Т6-130	"ГС1 ТК2 ШГ1 ЗС4"	"ЛП4 ЗС3 ГН1 ЭЭ4"	https://www.hero-wars.com?replay_id=1771605797457540408	
20/02 19:22	48004742	Goll	1225044	Тен(305) Ияр(207) Сол(283) Мор(180) Риг(249)	61882246	Nergal	1364812	Риг(267) Мор(239) Сол(312) Ияр(241) Тен(305)	15				Т6-108 С6-105	С6-130 Т6-130	"ПВ4 ПД2 ЛП3 ЭЭ3"	"ЛП4 ЗС3 ГН1 ЭЭ4"	https://www.hero-wars.com?replay_id=1771604532087290463	
20/02 19:09	48001554	tosemja47	1065957	Гип(218) Ара(195) Маи(218) Нов(218) Сиг(218)	47866200	Алый Стервь	1091094	Мол(221) Ара(221) Эде(186) Тен(243) Игн(220)	20				В6-130	О6-124	"ШГ2 ТК4  "	"ПВ5 ПР3  "	https://www.hero-wars.com?replay_id=1771603763342970889	
20/02 19:03	48433803	shunt 48433803	1128443	Тен(288) Эде(211) Ара(208) Вер(189) Бру(233)	61882156	3.14_ZDETS	1041409	Нов(206) Маи(146) Сол(260) Ияр(220) Гип(208)	20				Д5-116 Т4-115	В6-130 С6-130	"ГС4 ЭЭ3 ГН3 ТК3"	"ГС2 ТК4 ГН1 ПР4"	https://www.hero-wars.com?replay_id=1771603416963785413	
20/02 18:55	47998183	Shadow Warrior	1155690	Тен(301) Ияр(205) Сол(244) Мор(203) Риг(203)	61882204	Лапочка	1140293	Аше(198) Сол(296) Ара(220) Ияр(234) Тен(193)	2				Т5-130 С3-130	О6-130 С6-130	"ЛП3 ПР5 ГС1 ЭЭ1"	"ПВ4 ЗС5 ЛП4 ТК4"	https://www.hero-wars.com?replay_id=1771602952558092257	
20/02 18:26	48324928	Casper	1223938	Тен(295) Ияр(221) Сол(295) Кер(197) Бру(216)	62072200	Пух	1021348	Сиг(192) Нов(224) Маи(218) Ара(216) Гип(172)	17				Т6-130 С4-130	В6-130	"ГС1 ТК2 ШГ1 ЗС4"	"ШГ5 ПД4  "	https://www.hero-wars.com?replay_id=1771601164499093671	
20/02 18:03	61882267	ZOV	1195928	Ияр(251) Ара(211) Сол(312) Аше(189) Мол(233)	48247400	Albator	1084022	Сиг(220) Вер(204) Маи(220) Эде(221) Гип(220)	20				О6-130 С6-130	В6-130 Д6-130	"ПВ2 ПР3 ЛП3 ЗС5"	"ШГ3 ПД4 ГС3 ЗС5"	https://www.hero-wars.com?replay_id=1771599811954718804	
20/02 18:00	61882267	ZOV	1195928	Ияр(251) Ара(211) Сол(312) Аше(189) Мол(233)	47955108	Zander	1398383	Бру(264) Риг(266) Сол(311) Ияр(249) Тен(308)	20				О6-130 С6-130	С6-130 Т6-130	"ПВ2 ПР3 ЛП3 ЗС5"	"ЛП3 ЗС4 ГН2 ТК4"	https://www.hero-wars.com?replay_id=1771599609160365786	
20/02 17:36	61882168	Тема	1123524	Тен(296) Эде(168) Кер(229) Мор(188) Бру(242)	48354717	Arasar	1151758	Мол(208) Мор(217) Аше(195) Сол(232) Тен(300)	1				Т6-130	О6-130 Т6-130	"ЛП2 ПД4  "	"ШГ3 ЗС3 ЛП3 ПД3"	https://www.hero-wars.com?replay_id=1771598183655928861	
20/02 17:32	61882154	Виларт	1044382	Гип(225) Маи(205) Аше(195) Нов(219) Мол(200)	47998183	Shadow Warrior	1132453	Бру(180) Мор(203) Сол(244) Ияр(205) Тен(301)	20				В6-130 О6-130	Т5-130 С3-130	"ЛП5 ТК5 ПВ4 ПР3"	"ЛП3 ПР5 ГС1 ЭЭ1"	https://www.hero-wars.com?replay_id=1771597952229964824	
20/02 17:08	47942482	Mut_Tiger	1052696	Игн(209) Ара(214) Сол(210) Аше(197) Мол(224)	61882196	Wren	1049936	Анг(213) Ава(209) Эде(209) Тен(216) Сил(204)	20				О6-125	Д6-130	"ЛП3 ПД3  "	"ЛП4 ТК4  "	https://www.hero-wars.com?replay_id=1771596524351631702	
20/02 17:00	61882168	Тема	1123524	Тен(296) Эде(168) Кер(229) Мор(188) Бру(242)	48001554	tosemja47	1042548	Сиг(218) Нов(218) Ара(195) Эде(194) Гип(218)	20				Т6-130	В6-130	"ЛП2 ПД4  "	"ШГ2 ТК4  "	https://www.hero-wars.com?replay_id=1771596056437167039	
