date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
25/02 20:21	48324928	Casper	1237415	Тен(298) Гип(213) Сол(298) Риг(213) Бру(216)	61882267	ZOV	1218423	Риг(267) Мол(233) Аше(189) Сол(312) Ара(217)	20				Т6-130 С5-130	О6-130 С6-130	"ГС1 ТК2 ШГ1 ЗС4"	"ПВ2 ПР3 ЛП3 ЗС5"	https://www.hero-wars.com?replay_id=1772040083386886276	
25/02 19:15	48324928	Casper	1236110	Тен(298) Ияр(224) Сол(298) Кер(201) Бру(216)	61958839	Бальдр	1156080	Анг(242) Ава(239) Вер(208) Эде(225) Сил(242)	7				Т6-130 С5-130	Д6-130	"ГС1 ТК2 ШГ1 ЗС4"	"ШГ5 ЭЭ5  "	https://www.hero-wars.com?replay_id=1772036127784293084	
25/02 19:12	47998183	Shadow Warrior	1154267	Тен(301) Сол(250) Мор(203) Риг(211) Бру(189)	61882212	Оди	1273942	Сиг(221) Кер(231) Сол(296) Ияр(233) Тен(293)	1				Т5-130 С3-130	Т6-130 С6-130	"ЛП3 ПР5 ГС3 ЭЭ1"	"ГН5 ТК3 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1772035975601802605	
25/02 18:34	61882177	Rom	1022569	Гип(213) Эде(203) Вер(192) Нов(201) Сиг(215)	48247400	Albator	1076491	Сиг(220) Нов(220) Тид(198) Маи(220) Гип(220)	5				В6-130 Д6-130	В6-130	"ГС4 ПД3 ЛП3 ЭЭ4"	"ШГ3 ПД4  "	https://www.hero-wars.com?replay_id=1772033672182288876	
25/02 17:46	61882168	Тема	1149773	Тен(296) Эде(187) Кер(237) Мор(188) Бру(242)	48001554	tosemja47	1043226	Сиг(218) Нов(218) Ара(195) Эде(195) Гип(218)	20				Т6-130	В6-130	"ЛП2 ПД4  "	"ШГ2 ТК4  "	https://www.hero-wars.com?replay_id=1772030795564154708	
25/02 17:42	61882168	Тема	1149773	Тен(296) Эде(187) Кер(237) Мор(188) Бру(242)	48247400	Albator	1076491	Сиг(220) Нов(220) Тид(198) Маи(220) Гип(220)	15				Т6-130	В6-130	"ЛП2 ПД4  "	"ШГ3 ПД4  "	https://www.hero-wars.com?replay_id=1772030531715238219	
25/02 17:05	48476553	JEY MAGICIAN	1194797	Ияр(251) Ара(211) Сол(312) Аше(194) Мол(227)	61958839	Бальдр	1156080	Анг(242) Ава(239) Вер(208) Эде(225) Сил(242)	13				С6-130 О6-118	Д6-130	"ТП4 ЗС3 ТП1 ТК2"	"ШГ5 ЭЭ5  "	https://www.hero-wars.com?replay_id=1772028301156769820	
25/02 17:03	48476553	JEY MAGICIAN	1410393	Тен(312) Ияр(251) Сол(312) Риг(267) Бру(267)	61882212	Оди	1273942	Сиг(221) Кер(231) Сол(296) Ияр(233) Тен(293)	19				С6-130 Т6-130	Т6-130 С6-130	"ТП4 ЗС3 ЛП3 ТК5"	"ГН5 ТК3 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1772028206109001815	
25/02 15:24	48433803	shunt 48433803	1122790	Тен(290) Гип(211) Тид(194) Бру(235) Сиг(192)	61882140	ПасТырЪ	1263986	Бру(240) Риг(228) Мор(206) Сол(286) Тен(303)	1				В5-116 Т5-115	Т6-130 С6-130	"ШГ3 ПД5 ГН3 ТК3"	"ГН5 ТК5 ЛП2 ЗС3"	https://www.hero-wars.com?replay_id=1772022277594442637	
25/02 15:17	48247400	Albator	1076491	Гип(220) Маи(220) Тид(198) Нов(220) Сиг(220)	47866200	Алый Стервь	1091094	Мол(221) Ара(221) Эде(186) Тен(243) Игн(220)	20				В6-130	О6-124	"ШГ3 ПД4  "	"ПВ5 ПР3  "	https://www.hero-wars.com?replay_id=1772021851233852360	
