date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
24/02 06:45,51354471,Pandora,1032498,Тен(247) Эде(217) Вер(184) Мор(172) Анг(212),61882154,Виларт,1071579,Сиг(225) Нов(219) Тид(198) Маи(205) Гип(225),,,,,Д6-130 Т4-104,В6-130,ГС3 ЭЭ4 ЛП2 ТК3,ЛП5 ТК5  ,https://www.hero-wars.com?replay_id=1771904726603186031
23/02 23:44,21556144,Vadim70,1257024,Ияр(253) Эде(224) Сол(315) Ава(224) Анг(241),61883387,FEDOR,1041349,Сиг(210) Нов(208) Тид(206) Маи(197) Гип(220),,,,,Д6-130 С6-130,В6-130,ГС5 ЭЭ4 ЛП4 ЗС5,ШГ4 ПД5  ,https://www.hero-wars.com?replay_id=1771879476099654319
23/02 19:37,61882140,ПасТырЪ,1011059,Ияр(218) Эде(112) Сол(286) Вер(167) Риг(228),56945814,Force,1107411,Сиг(225) Нов(225) Тид(208) Маи(225) Гип(225),,,,,С6-130 Д6-130,В6-130,ЛП2 ЗС3 ГС1 ЭЭ4,ШГ5 ПР5  ,https://www.hero-wars.com?replay_id=1771864658811180848
23/02 19:32,61882140,ПасТырЪ,1030182,Игн(131) Тен(303) Ара(196) Мор(206) Мол(194),572101,MasterRem,1096944,Бру(244) Анг(203) Мор(246) Ава(201) Эде(202),,,,,О6-130 Т6-130,Т6-130 Д6-119,ПВ3 ПР3 ГН5 ТК5,ТП4 ПД3 ГС1 ПД5,https://www.hero-wars.com?replay_id=1771864337979031925
23/02 19:14,62070560,iCool,1036605,Тен(273) Гип(176) Тид(199) Нов(189) Бру(199),51874525,xelA,1258028,Бру(246) Мор(246) Кер(246) Гип(214) Тен(307),,,,,В6-130 Т6-130,Т6-130,ШГ2 ПД2 ПВ2 ЗС2,ШГ3 ЭЭ1  ,https://www.hero-wars.com?replay_id=1771863246159805535
23/02 18:07,61991077,3ve,891874,Сил(159) Эде(200) Вер(203) Ава(160) Анг(170),672847,Godjuco,1003830,Сиг(197) Мор(217) Нов(168) Гип(170) Тен(252),,,,,Д6-130,В6-130 Т6-130,ГС4 ЭЭ2  ,ЛП1 ТК1 ТП3 ЭЭ2,https://www.hero-wars.com?replay_id=1771859257950659914
23/02 18:06,61991077,3ve,995320,Гип(196) Маи(195) Тид(197) Нов(196) Сиг(212),51874525,xelA,1267141,Риг(247) Амо(247) Сол(308) Ара(218) Ияр(247),,,,,В6-130,С6-130,ШГ2 ПД5  ,ГН2 ПД4  ,https://www.hero-wars.com?replay_id=1771859205918237991
23/02 17:59,62044906,Пук Пук,1023548,Тен(211) Ияр(188) Сол(219) Амо(214) Риг(193),51333759,MagSerg,1052069,Сиг(214) Нов(214) Маи(206) Ара(206) Гип(212),,,,,С4-130,В6-130,ГН1 ЗС2  ,ЛП4 ПД4  ,https://www.hero-wars.com?replay_id=1771858746349519922
23/02 17:50,61882142,B.i.G,984067,Ияр(218) Ара(205) Сол(240) Аше(196) Риг(125),47183443,Doc1747,1212476,Риг(244) Амо(223) Сол(305) Ияр(233) Гип(207),,,,,О6-130 С3-130,С6-130,ГС3 ПД2 ГН2 ЗС3,ТП2 ПР2  ,https://www.hero-wars.com?replay_id=1771858249714038474
23/02 17:08,61882250,Kamul27rus,1386826,Тен(315) Ияр(252) Сол(314) Мор(237) Риг(269),21556223,magadan,1181130,Сиг(208) Нов(208) Сол(310) Ияр(239) Гип(218),,,,,С6-130 Т6-130,В6-130 С6-130,ЛП4 ЗС4 ГН5 ТК3,ЛП2 ТК4 ШГ3 ЗС3,https://www.hero-wars.com?replay_id=1771855718335439391
