date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
03/08 13:34,62138500,Diablo,1123032,Люм(222) Гип(221) Тид(196) Нов(213) Риг(271),60944190,Yellow Fever,1164608,Риг(272) Мол(242) Аше(208) Ара(225) Люм(218),35,,,,В6-130 С6-130,О6-130 С6-130,ШГ3 ПД5 ЛП4 ЗС6,ПВ5 ПД5 ЛП5 ПР5,https://www.hero-wars.com?replay_id=1785753255451138266
03/08 13:29,62138500,Diablo,1210832,Игн(215) Ияр(232) Ара(223) Сол(317) Мол(225),60943699,Brando,1274707,Ава(245) Вер(211) Сол(318) Эде(228) Ияр(272),35,,,,О6-130 С6-130,Д6-130 С6-130,ПВ4 ПР5 ЛП4 ЗС6,ГС6 ЭЭ6 ТМ5 ПР5,https://www.hero-wars.com?replay_id=1785752982775891814
03/08 12:52,61882154,Виларт,1051998,Игн(201) Ара(219) Тид(198) Нов(219) Мол(215),26868087,Taunos,1141551,Анг(242) Ава(242) Вер(208) Эде(225) Сил(225),35,,,,О6-130 В6-130,Д6-130,ПВ4 ПР5 ШГ5 ТК5,ГС5 ЭЭ5  ,https://www.hero-wars.com?replay_id=1785750778888820736
03/08 12:47,61882250,Kamul27rus,1437726,Тен(315) Ияр(269) Сол(314) Мор(270) Бру(270),56038781,Metra Kura,1280101,Нов(245) Тид(211) Сол(321) Ияр(275) Гип(228),35,,,,Т6-130 С6-130,В6-130 С6-130,ГН5 ТК3 ЛП4 ЗС4,ШГ6 ПД6 ТМ6 ПД5,https://www.hero-wars.com?replay_id=1785750423643808860
03/08 12:39,61882250,Kamul27rus,1058509,Люм(235) Ара(200) Аше(195) Амо(160) Риг(269),41671572,Zulkiktilar,1158590,Сиг(242) Нов(242) Тид(208) Маи(242) Гип(225),35,,,,С6-130 О6-124,В6-130,ЛП4 ЗС4 ПВ1 ПР1,ШГ5 ПД5  ,https://www.hero-wars.com?replay_id=1785749979474562016
03/08 12:05,61882156,3.14_ZDETS,1104954,Гип(212) Сол(265) Тид(188) Нов(223) Риг(216),51359707,Ash,1191850,Анг(245) Ава(245) Вер(228) Эде(228) Сил(245),35,,,,В6-130 С6-130,Д6-130,ГС4 ТК4 ГН3 ПР4,ГС6 ЭЭ6  ,https://www.hero-wars.com?replay_id=1785747954220627288
03/08 10:19,62084554,VIKTOR,1230771,Тен(314) Гип(223) Тид(206) Бру(248) Сиг(240),60603036,SiuFat,1199309,Риг(275) Мол(245) Аше(211) Ара(228) Люм(240),35,,,,В6-130 Т6-130,О6-130 С6-130,ШГ4 ПД5 ГН4 ТК4,ТП6 ЗС6 ПВ6 ЗС5,https://www.hero-wars.com?replay_id=1785741561448415472
03/08 10:16,62084554,VIKTOR,1042467,Люм(216) Игн(170) Ара(211) Сол(275) Мол(170),60943631,The Accountant,1220650,Риг(262) Вер(206) Сол(307) Эде(223) Сил(223),35,,,,О6-130 С6-130,Д6-130 С6-130,ПВ4 ПР5 ЛП5 ЗС3,ГС5 ЭЭ3 ЛП2 ПР3,https://www.hero-wars.com?replay_id=1785741381346564543
03/08 09:37,61882233,2 718,1100157,Ияр(193) Ара(212) Сол(276) Аше(205) Мол(213),60945206,Kendra,1223501,Риг(245) Ава(232) Сол(305) Эде(221) Сил(221),35,,,,О6-130 С5-97,Д6-130 С6-130,ПВ5 ЗС5 ЛП3 ПР4,ГС3 ЭЭ5 ТМ2 ЗС2,https://www.hero-wars.com?replay_id=1785739037873795969
03/08 08:50,61882137,G_G,982024,Гип(199) Эде(217) Вер(184) Тид(179) Ава(202),60943757,Omar,1228779,Анг(242) Вер(208) Сол(317) Эде(225) Люм(237),35,,,,Д6-130 В6-130,Д6-130 С6-130,ГС5 ЭЭ5 ШГ4 ПД5,ГС5 ПД5 ЛП5 ПР4,https://www.hero-wars.com?replay_id=1785736247785068315
03/08 08:48,61882137,G_G,1033394,Игн(193) Ияр(206) Ара(210) Сол(210) Мол(214),60943673,Sams Ghost,1262004,Риг(271) Вер(207) Сол(317) Эде(225) Сил(242),35,,,,О6-130 С6-130,Д6-130 С6-130,ПВ5 ПР6 ЛП6 ТК5,ГС5 ЭЭ5 ЛП5 ПР4,https://www.hero-wars.com?replay_id=1785736122253108915
03/08 08:31,62160428,Joker,1133180,Тен(318) Ара(214) Умб(203) Аше(191) Мол(207),24147234,Banshee Queen,1225215,Риг(262) Ава(235) Вер(202) Сол(307) Эде(219),35,,,,Т6-130 О6-110,Д6-130 С6-130,ГН5 ТК5 ПВ5 ПР5,ГС3 ЭЭ3 ГН2 ТК3,https://www.hero-wars.com?replay_id=1785735098859901571
03/08 06:58,61882142,B.i.G,1037622,Люм(195) Игн(209) Ияр(231) Ара(206) Аше(197),15606986,Nomerci,1223087,Анг(224) Вер(207) Сол(315) Эде(224) Ияр(253),35,,,,О6-130 С6-130,Д6-130 С6-130,ГС3 ПД3 ГН2 ЗС3,ЛП5 ЭЭ4 ГН4 ТК5,https://www.hero-wars.com?replay_id=1785729512471604770
