date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
19/03 21:37,1534411,kameta,1158611,Сил(242) Эде(225) Вер(208) Ава(242) Анг(242),61882225,Бесенок Ната,1097154,Бру(197) Мор(157) Сол(271) Ияр(198) Тен(274),,,,,Д6-130,С5-130 Т2-130,ШГ5 ЭЭ5  ,ЛП5 ЗС3 ГН1 ЗС1,https://www.hero-wars.com?replay_id=1773945440188396215
19/03 21:26,62044999,Пунь Пунь,840824,Тен(249) Ияр(107) Эде(119) Ара(117) Сол(249),41115733,Themis,1403098,Бру(269) Мор(252) Кер(250) Сол(318) Тен(314),,,,,С0-1,Т6-130,   ,ЛП4 ПР4  ,https://www.hero-wars.com?replay_id=1773944782437041231
19/03 21:24,62044999,Пунь Пунь,1034300,Гип(213) Маи(210) Тид(191) Нов(213) Сиг(206),960201,Faehn,1368103,Риг(247) Мор(252) Сол(308) Ияр(247) Тен(314),,,,,В6-123,С6-130 Т6-130,ШГ2 ПР4  ,ШГ3 ПД2 ШГ4 ТК4,https://www.hero-wars.com?replay_id=1773944654486589977
19/03 20:45,61882177,Rom,867055,Сил(136) Эде(203) Вер(193) Ава(153) Анг(181),57657299,Piccolo,1415775,Бру(271) Мор(254) Сол(318) Ияр(255) Тен(317),,,,,Д6-130,Т6-130 С6-130,ЛП3 ЭЭ4  ,ГН5 ТК4 ЛП5 ЗС5,https://www.hero-wars.com?replay_id=1773942309129927996
19/03 20:27,61882225,Бесенок Ната,905921,Игн(142) Ияр(198) Ара(181) Сол(271) Мол(114),57728319,NABEHIDE,1092912,Бру(238) Анг(182) Эде(201) Тен(299) Сил(173),,,,,С5-130 О2-96,Т6-122 Д6-121,ЛП5 ЗС3 ПВ4 ПР4,ТП1 ТК1 ГС3 ПР1,https://www.hero-wars.com?replay_id=1773941226022159846
19/03 19:50,1215567,JP3249R,1229768,Тен(312) Гип(217) Тид(200) Бру(267) Сиг(233),62084542,bLanx,1218540,Бру(264) Мол(232) Аше(199) Ара(216) Тен(308),,,,,В6-130 Т6-130,О6-130 Т6-130,ШГ2 ПД3 ГН4 ЗС3,ПВ1 ПР4 ГН2 ТК4,https://www.hero-wars.com?replay_id=1773939023293933056
19/03 19:47,61882267,ZOV,1238357,Тен(311) Ияр(251) Тид(143) Риг(267) Бру(266),1215567,JP3249R,1344139,Риг(262) Сол(307) Эде(217) Ияр(246) Тен(312),,,,,Т6-130 С6-130,С6-130,ГН3 ТК4 ЛП3 ЗС5,ЛП2 ПД3  ,https://www.hero-wars.com?replay_id=1773938871647389292
19/03 19:40,61882154,Виларт,1046031,Гип(225) Тид(198) Аше(196) Нов(219) Мол(208),22814692,oz.,1419645,Бру(272) Мор(255) Кер(255) Сол(318) Тен(318),,,,,В6-130 О6-130,Т6-130,ЛП5 ТК5 ПВ4 ПР3,ШГ5 ПД5  ,https://www.hero-wars.com?replay_id=1773938403404869137
19/03 19:31,61882267,ZOV,1228315,Игн(224) Ара(217) Сол(312) Амо(243) Мол(233),57225682,GGE,1402126,Бру(272) Мор(246) Кер(251) Сол(314) Тен(318),,,,,О6-130 С6-130,Т6-130,ПВ2 ПР3 ЛП3 ЗС5,ШГ5 ЗС5  ,https://www.hero-wars.com?replay_id=1773937883948429344
19/03 18:03,1059917,anpanman,1144001,Эде(215) Сол(296) Вер(177) Амо(240) Анг(215),61991077,3ve,1010808,Сиг(214) Нов(198) Тид(204) Маи(197) Гип(198),,,,,С6-130 Д6-128,В6-130,ПВ1 ТК1 ГС2 ЭЭ2,ШГ3 ПД5  ,https://www.hero-wars.com?replay_id=1773932614113858357
