date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
14/02 20:15	160	7	62044999	Пунь Пунь	1147165	Аль(182) Эйд(182) ЛаК(199) Себ(200) Сел(195) Аст(189)	3075491	Мер(4635) Фен(10154) Аль(11064) Хор(9456) Оли(7646)		https://www.hero-wars.com?replay_id=1771089350709091500	
14/02 20:14	160	7	62044999	Пунь Пунь	887601	Аль(182) Гел(52) Дор(69) Ори(179) Хай(204) Неб(203)	1356436	Мер(4635) Акс(6228) Хор(9456) Аль(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1771089272568671534	
14/02 16:19	160	7	61953275	Bugzi	999284	Акс(160) Хай(175) Неб(182) Дан(202) Гус(139) Руф(142)	3426199	Акс(10394)  ###  Каи(11064) Хор(11064) Оли(9428)		https://www.hero-wars.com?replay_id=1771075197933753841	
14/02 16:18	160	7	61953275	Bugzi	826922	Акс(160) Гел(120) Айр(148) Фол(122) Фла(133) Аст(142)	1112162	Мер(7804) Оли(9428) Бис(5766) Хор(11064) Акс(10394)		https://www.hero-wars.com?replay_id=1771075139254919266	
14/02 16:18	160	7	61953275	Bugzi	975821	Акс(160) Эйд(164) Себ(170) Джу(142) Лир(177) Кей(163)	1062737	Хор(11064) Аль(8523) Фен(7804) Оли(9428) Бис(5766)		https://www.hero-wars.com?replay_id=1771075081105906852	
14/02 16:13	160	7	61953275	Bugzi	948537	Акс(160) Фаф(141) Дже(87) ЛаК(203) Айз(165) Исм(193)	43960	Мар(5766) Каи(11064) Век(7804) Акс(10394) Оли(9428)		https://www.hero-wars.com?replay_id=1771074824943848945	
14/02 11:35	160	7	61882156	3.14_ZDETS	911518	Аль(182) Тея(77) Крн(131) Себ(188) Сел(134) Дан(200)	538393	Мар(5177) Бис(5766) Фен(8108) Акс(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1771058110366536136	
14/02 11:32	160	7	61882156	3.14_ZDETS	673133	Аль(182) Эйд(177) Ами(141) Крв(46) Тес(45) Авр(83)	1506811	Хор(11064) Акс(11064) Аль(11064) Оли(11064) Бис(5766)		https://www.hero-wars.com?replay_id=1771057975345149086	
14/02 11:28	160	7	61882156	3.14_ZDETS	1084381	Аль(182) Баб(163) Дор(153) Авг(187) Ори(201) Неб(198)	26947689	Оли(11064) Акс(11064) Аль(11064) Мер(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1771057693911704297	
14/02 09:52	160	7	61882196	Wren	849320	Аль(172) Баб(107) Дор(43) Авг(129) Ори(201) Неб(198)	14803665	Оли(4938) Мер(4806) Аль(10154) Акс(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1771051927679636004	
14/02 08:32	160	7	61882137	G_G	474205	Акс(159) Тея(54) Дже(55) Кас(56) Сел(73) Три(77)	14127	Акс(9804) Каи(8518) Мер(5417) Хор(9817) Фен(8529)		https://www.hero-wars.com?replay_id=1771047132021239101	
14/02 08:31	160	7	61882137	G_G	1006246	Акс(159) Фаф(163) Джу(190) Дан(194) Исм(198) Юли(102)	2956814	Оли(8108) Аль(11064) Каи(8518) Фен(8529) Акс(9804)		https://www.hero-wars.com?replay_id=1771047105935407630	
14/02 08:31	160	7	61882137	G_G	1098989	Аль(182) Пол(172) Фла(162) Хай(202) Неб(200) Руф(181)	5426223	Хор(9817) Акс(9804) Аль(11064) Каи(8518) Оли(8108)		https://www.hero-wars.com?replay_id=1771047081459746519	
14/02 08:30	160	7	61882137	G_G	1117693	Аль(182) Эйд(180) ЛаК(211) Себ(200) Айз(167) Лир(177)	764344	Хор(9817) Фен(8529) Аль(11064) Акс(9804) Оли(8108)		https://www.hero-wars.com?replay_id=1771047015347489888	
14/02 02:01	160	7	61882267	ZOV	1063142	Аль(172) Баб(109) Дор(192) Авг(191) Ори(203) Неб(196)	3283356	Оли(6894) Акс(8518) Аль(10154) Мер(11064) Каи(8518)		https://www.hero-wars.com?replay_id=1771023705773221552	
14/02 01:55	160	7	61882267	ZOV	1055379	Мер(182) Кас(170) Хай(178) Сел(186) Кри(192) Эле(148)	4190027	Мер(11064) Аль(10154) Хор(11064) Акс(8518) Оли(6894)		https://www.hero-wars.com?replay_id=1771023334842645611	
13/02 23:59	160	7	61882225	Бесенок Ната	536040	Акс(127) Гел(61) Айз(57) Дан(147) Гус(67) Чер(77)	74915	Мер(6329) Акс(7708) Каи(4773) Хор(10154) Бис(5419)		https://www.hero-wars.com?replay_id=1771016345612659801	
13/02 23:57	160	7	61882225	Бесенок Ната	614191	Аль(94) Эйд(77) Джу(77) Мор(63) Исм(110) Авр(194)	1073329	Хор(10154) Век(11064) Акс(7708) Фен(4612) Оли(5419)		https://www.hero-wars.com?replay_id=1771016266557831710	
13/02 23:55	160	7	61882225	Бесенок Ната	848984	Аль(94) Фаф(109) ЛаК(205) Фла(102) Себ(165) Лир(175)	1011004	Мар(4487) Век(11064) Бис(5419) Аль(5419) Оли(5419)		https://www.hero-wars.com?replay_id=1771016134719515491	
13/02 23:50	160	7	61882225	Бесенок Ната	792273	Хор(172) Кас(112) Хай(198) Сел(69) Кри(133) Эле(108)	3470771	Хор(10154) Аль(5419) Бис(5419) Мер(6329) Акс(7708)		https://www.hero-wars.com?replay_id=1771015845362958856	
13/02 21:29	160	7	62044906	Пук Пук	1094202	Аль(172) Эйд(142) ЛаК(206) Себ(195) Исм(203) Лир(178)	1404204	Хор(11064) Век(5417) Аль(10154) Фен(6484) Оли(4773)		https://www.hero-wars.com?replay_id=1771007382040056577	
13/02 21:27	160	7	62044906	Пук Пук	931715	Аль(172) Баб(86) Дор(84) Авг(189) Ори(204) Неб(196)	19674395	Оли(4773) Акс(11064) Аль(10154) Хор(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1771007227184445204	
13/02 19:45	160	7	61883387	FEDOR	1053882	Акс(168) Баб(147) Дор(155) Авг(184) Ори(198) Неб(202)	13205349	Оли(9428)  ###  Акс(11064) Мер(8167) Каи(11064)		https://www.hero-wars.com?replay_id=1771001102168467944	
13/02 18:55	160	7	61882140	ПасТырЪ	1083658	Акс(182) Баб(169) Дор(153) Авг(184) Ори(196) Неб(199)	34722870	Акс(11064)  ###  Аль(11064) Мер(5683) Каи(11064)		https://www.hero-wars.com?replay_id=1770998155823576771	
13/02 18:38	160	7	61882212	Оди	1171840	Аль(182) ЛаК(209) Себ(198) Неб(197) Исм(201) Лир(185)	840867	Век(7804) Аль(11064) Каи(7859) Фен(7804) Оли(11064)		https://www.hero-wars.com?replay_id=1770997084513962928	
13/02 18:37	160	7	61882212	Оди	1125607	Аль(182) Фаф(179) Пол(188) Хай(204) Айз(176) Цин(197)	2236558	 ###  Мар(11064) Аль(11064) Оли(11064) Каи(7859)		https://www.hero-wars.com?replay_id=1770997036129372129	
13/02 18:35	160	7	61882212	Оди	1101168	Аль(182) Тея(195) Фла(161) Кас(179) Ами(197) Руф(188)	3381239	Мар(11064) Хор(9428) Мер(7804) Акс(10756) Оли(11064)		https://www.hero-wars.com?replay_id=1770996939394746624	
13/02 18:33	160	7	61882212	Оди	752723	Мер(128) Дор(46) Эйд(188) Авг(102) Ори(193) Сел(95)	10432622	 ###  Хор(9428) Аль(11064) Мер(7804) Акс(10756)		https://www.hero-wars.com?replay_id=1770996818187711389	
13/02 17:52	160	7	61882189	Santa	464181	Аль(172) Фоб(65) Крн(54) Фол(57) Айз(59) Дан(57)	218416	Аль(10154) Оли(8922) Бис(7688) Акс(4893) Фен(6894)		https://www.hero-wars.com?replay_id=1770994340410452306	
13/02 17:51	160	7	61882189	Santa	736808	Аль(172) Дор(117) ЛаК(134) Мор(99) Исм(66) Аст(148)	333884	Мер(6484) Век(8108) Акс(4893) Мар(4773) Оли(8922)		https://www.hero-wars.com?replay_id=1770994317750056328	
13/02 17:50	160	7	61882163	Орел	555983	Аль(99) Фаф(69) Фоб(65) Сел(64) Кир(81) Дан(179)	197671	Оли(5445) Хор(7772) Акс(6996) Аль(5267) Каи(5076)		https://www.hero-wars.com?replay_id=1770994213655972942	
13/02 17:49	160	7	61882163	Орел	495284	Аль(99) Тея(51) Мор(98) Муш(34) Аст(87) Крв(126)	277434	Мер(5067) Акс(6996) Оли(5445) Бис(3223)  ### 		https://www.hero-wars.com?replay_id=1770994154536983864	
13/02 17:44	160	7	61882163	Орел	529894	Аль(99) Фла(69) Хай(122) Чер(84) К'А(96) Руф(61)	3837714	Хор(7772) Аль(5267) Оли(5445) Фен(4576) Акс(6996)		https://www.hero-wars.com?replay_id=1770993845227257793	
13/02 17:42	160	7	61882163	Орел	690674	Аль(99) Эйд(117) ЛаК(131) Себ(135) Джу(72) Айз(136)	840861	Хор(7772) Фен(4576) Аль(5267) Век(3223) Оли(5445)		https://www.hero-wars.com?replay_id=1770993778294069543	
13/02 17:05	160	7	61882168	Тема	618585	Акс(155) Гел(55) Тея(94) Кас(60) Хай(62) Дан(193)	85179	Бис(3973) Мер(3973) Хор(9428) Акс(9428) Каи(9428)		https://www.hero-wars.com?replay_id=1770991534685148722	
13/02 17:04	160	7	61882168	Тема	996975	Аль(153) Баб(132) Дор(157) Авг(172) Ори(195) Неб(187)	8695272	Оли(6963) Мер(3973) Аль(9428) Хор(9428) Каи(9428)		https://www.hero-wars.com?replay_id=1770991467994591109	
13/02 15:30	160	7	61882154	Виларт	855069	Акс(182) Фла(132) Йор(132) Сел(52) Сат(173) Аст(184)	856498	Мер(4863) Оли(6066) Бис(5116) Хор(10154) Акс(11064)		https://www.hero-wars.com?replay_id=1770985827414073341	
13/02 15:29	160	7	61882154	Виларт	997471	Акс(182) Себ(179) Джу(170) Гус(80) К'А(205) Лир(182)	2067852	Оли(6066) Аль(5306) Акс(11064) Век(9498) Бис(5116)		https://www.hero-wars.com?replay_id=1770985752371206427	
13/02 15:24	160	7	61882154	Виларт	850136	Акс(182) Баб(143) Дор(55) Авг(113) Ори(169) Неб(188)	27912266	Оли(6066) Акс(11064) Хор(10154) Мер(4863) Каи(4123)		https://www.hero-wars.com?replay_id=1770985499163911668	
13/02 14:08	160	7	61958839	Бальдр	550574	Акс(182) Тея(51) Крн(138) Фол(55) Сел(50) Ара(75)	9826	Мар(4487) Акс(11064) Хор(6440) Мер(5683) Аль(11064)		https://www.hero-wars.com?replay_id=1770980923970006198	
13/02 14:08	160	7	61958839	Бальдр	926988	Акс(182) Авг(109) ЛаК(170) Дан(200) Лир(177) Юли(89)	122474	Аль(11064) Век(11064) Каи(11064) Оли(8518) Акс(11064)		https://www.hero-wars.com?replay_id=1770980909456985736	
13/02 14:07	160	7	61958839	Бальдр	1128884	Акс(182) Баб(187) Себ(200) Неб(193) Джу(197) Айз(171)	1315461	Акс(11064) Аль(11064) Каи(11064) Век(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1770980858334148001	
13/02 13:44	150	7	61882177	Rom	817798	Аль(128) Баб(111) Дор(48) Авг(159) Ори(179) Неб(192)	14345626	Оли(10154) Акс(7804) Аль(7804) Мер(6894) Каи(11064)		https://www.hero-wars.com?replay_id=1770979460329418136	
13/02 13:17	150	7	61958839	Бальдр	773115	Аль(182) Дор(52) Ори(185) Фла(148) Хай(82) Авр(125)	7427962	Акс(11064) Мер(5683) Хор(6440) Аль(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1770977856921287465	
13/02 13:16	150	7	61958839	Бальдр	927171	Аль(182) Лар(133) Кас(153) Кри(154) Гус(146) Эле(159)	6988260	Мер(5683) Бис(4487) Хор(6440) Акс(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1770977765593857221	
13/02 12:59	150	7	61991077	3ve	614827	Аль(182) Фла(107) Кас(104) Сел(58) Кир(84) Чер(79)	2345311	Акс(9428) Хор(8518) Мер(5766) Аль(11064) Фен(9428)		https://www.hero-wars.com?replay_id=1770976746636680937	
13/02 12:58	150	7	61991077	3ve	840181	Аль(182) Айр(125) Дан(183) Гус(77) Эле(119) Тес(154)	1859374	Оли(9428) Фен(9428) Хор(8518) Акс(9428) Аль(11064)		https://www.hero-wars.com?replay_id=1770976731238466855	
13/02 12:58	150	7	61991077	3ve	983897	Аль(182) Тея(91) Хай(188) Джу(181) Айз(174) Авр(168)	9816132	Мар(6414) Каи(6074) Аль(11064) Оли(9428) Акс(9428)		https://www.hero-wars.com?replay_id=1770976715928850251	
13/02 12:58	150	7	61991077	3ve	1065420	Акс(155) Эйд(154) ЛаК(215) Себ(169) Ясм(190) Лир(183)	1874004	Хор(8518) Век(6940) Аль(11064) Фен(9428) Оли(9428)		https://www.hero-wars.com?replay_id=1770976693431630931	
13/02 12:56	150	7	61991077	3ve	980702	Аль(182) Баб(163) Дор(118) Авг(155) Ори(174) Неб(189)	26437683	Оли(9428) Акс(9428) Аль(11064) Мер(5766) Каи(6074)		https://www.hero-wars.com?replay_id=1770976615610595876	
13/02 12:49	150	7	61882267	ZOV	944265	Акс(145) Фла(135) Себ(196) Айз(188) Цин(86) Чер(195)	3841196	Акс(8518) Аль(10154) Оли(6894) Каи(8518) Фен(6894)		https://www.hero-wars.com?replay_id=1770976194826967480	
13/02 12:47	150	7	61882267	ZOV	942376	Аль(172) Эйд(190) Гал(157) Аст(194) Руф(111) Авр(118)	3454381	Мер(10868) Аль(10154) Бис(8518) Акс(8518) Оли(6894)		https://www.hero-wars.com?replay_id=1770976051250389425	
13/02 12:44	150	7	61882267	ZOV	1020612	Аль(172) ЛаК(172) Джу(196) Дан(197) Три(101) Лир(182)	6208094	Век(5683) Аль(10154) Каи(8518) Фен(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1770975860745823015	
13/02 12:43	150	7	61882219	Ваван	728408	Аль(145) Фаф(89) Дан(197) Чер(86) Три(110) Аст(101)	986390	Мар(7804) Каи(8518) Бис(6894) Фен(6894) Оли(8518)		https://www.hero-wars.com?replay_id=1770975836177937181	
13/02 12:41	150	7	61882219	Ваван	908304	Аль(145) ЛаК(206) Джу(152) Айз(127) Гус(148) Исм(130)	4349604	Фен(6894) Аль(8518) Мар(7804) Акс(10154) Оли(8518)		https://www.hero-wars.com?replay_id=1770975718609317010	
13/02 12:40	150	7	61882219	Ваван	985689	Аль(145) Себ(176) Неб(196) Сел(102) Лир(182) Руф(185)	1734058	Аль(8518) Каи(8518) Хор(6894) Фен(6894) Оли(8518)		https://www.hero-wars.com?replay_id=1770975619584132541	
13/02 12:35	150	7	61882219	Ваван	802776	Аль(145) Эйд(160) Фла(123) Кас(141) Хай(112) Эле(121)	1851413	 ###  Акс(10154) Хор(6894) Аль(8518) Оли(8518)		https://www.hero-wars.com?replay_id=1770975331647316650	
13/02 12:31	150	7	61882219	Ваван	731862	Аль(145) Баб(186) Дор(54) Авг(160) Ори(94) Ами(94)	1631009	Акс(10154) Мер(6894) Аль(8518) Хор(6894) Оли(8518)		https://www.hero-wars.com?replay_id=1770975096835316911	
13/02 11:39	150	7	61953275	Bugzi	910707	Аль(140) Баб(150) Дор(112) Авг(179) Ори(184) Ами(146)	22833306	Акс(10338)  ###  Хор(11064) Мер(7804) Оли(9428)		https://www.hero-wars.com?replay_id=1770971950989711160	
13/02 11:26	150	7	61882180	Angel	1007805	Акс(128) Мод(152) Чер(144) Ясм(198) К'А(200) Аст(185)	3487752	Бис(7804) Фен(6894) Каи(7422) Век(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1770971201271669123	
13/02 11:26	150	7	61882180	Angel	922046	Хор(118) Баб(114) Тея(139) Суд(176) Лир(179) Гал(197)	1094775	Акс(7804) Мер(6894) Хор(6894) Бис(7804) Аль(6894)		https://www.hero-wars.com?replay_id=1770971165208202317	
13/02 11:25	150	7	61882180	Angel	590518	Аль(118) ЛаК(111) Йор(65) Кир(128) Май(103) Руф(66)	997864	Фен(6894) Акс(7804) Век(6894) Бис(7804) Оли(6894)		https://www.hero-wars.com?replay_id=1770971103504657001	
13/02 11:24	150	7	61882180	Angel	416402	Аль(118) Фол(60) Сел(60) Дан(63) Исм(59) Тес(57)	229953	Бис(7804) Акс(7804) Каи(7422) Фен(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1770971056554148962	
13/02 11:23	150	7	61882180	Angel	393900	Аль(118) Дже(56) Фла(53) Кас(56) Кей(55) Эле(55)	776556	Каи(7422) Акс(7804) Мер(6894) Бис(7804) Оли(6894)		https://www.hero-wars.com?replay_id=1770971022806054893	
13/02 11:22	150	7	62070560	iCool	740436	Аль(172) Фаф(108) Сел(103) Гус(99) Ясм(184) Авр(75)	664384	Мар(5347) Акс(10154) Хор(10154) Фен(4836) Оли(8880)		https://www.hero-wars.com?replay_id=1770970960862117284	
13/02 11:21	150	7	62070560	iCool	719830	Аль(172) ЛаК(102) Фла(99) Хай(105) Айз(109) Эле(134)	1652612	Мар(5347) Мер(11064) Аль(10154) Акс(10154) Оли(8880)		https://www.hero-wars.com?replay_id=1770970909085069784	
13/02 11:20	150	7	62070560	iCool	922309	Аль(172) Себ(117) Джу(145) Дан(191) Лир(109) Аст(189)	1900634	Аль(10154) Век(4773) Каи(8518) Фен(4836) Оли(8880)		https://www.hero-wars.com?replay_id=1770970845075740520	
13/02 11:19	150	7	61882196	Wren	1093961	Аль(172) Гел(173) Крн(145) ЛаК(208) Хай(201) Авр(194)	1727595	Хор(11064) Акс(11064) Фен(8827) Аль(10154) Мер(4806)		https://www.hero-wars.com?replay_id=1770970788415795194	
13/02 11:19	150	7	62070560	iCool	774084	Аль(172) Баб(140) Фол(78) Кас(142) Ара(120) Чер(122)	2464878	Акс(10154) Хор(10154) Мер(11064) Мар(5347) Оли(8880)		https://www.hero-wars.com?replay_id=1770970769959374442	
13/02 11:17	150	7	62070560	iCool	1012998	Аль(172) Дор(176) Авг(185) Ори(204) Неб(172) Руф(104)	20557226	Акс(10154) Аль(10154) Мер(11064) Каи(8518) Оли(8880)		https://www.hero-wars.com?replay_id=1770970664834111214	
13/02 11:17	150	7	61882196	Wren	1092737	Аль(172) Фаф(173) Себ(196) Айз(186) Исм(194) Лир(172)	758098	Мар(4823) Аль(10154) Акс(11064) Фен(8827) Оли(4938)		https://www.hero-wars.com?replay_id=1770970636627412997	
13/02 11:15	150	7	61882196	Wren	757192	Аль(172) Дже(138) Джу(111) Ами(105) Сел(141) Цин(90)	5294326	Оли(4938) Аль(10154) Акс(11064) Хор(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1770970542436507853	
13/02 11:14	150	7	61882196	Wren	422753	Аль(172) Эйд(51) Мор(52) Муш(38) Руф(53) Крв(57)	2036655	Хор(11064) Акс(11064) Оли(4938) Бис(4773) Аль(10154)		https://www.hero-wars.com?replay_id=1770970447229415577	
13/02 11:04	150	7	47866200	Алый Стервь	908679	Хор(158) Баб(81) Дор(139) Авг(174) Ори(186) Неб(170)	13784159	Оли(6136) Акс(6664) Мер(9428) Хор(9527) Каи(11064)		https://www.hero-wars.com?replay_id=1770969887151578889	
13/02 10:59	150	7	61882154	Виларт	967484	Акс(182) Фаф(123) Дже(135) ЛаК(189) Айз(138) Исм(200)	8857850	Мар(2680) Каи(4123) Век(9498) Акс(11064) Оли(6066)		https://www.hero-wars.com?replay_id=1770969599112283621	
13/02 10:56	150	7	62044906	Пук Пук	678089	Аль(172) Джу(101) Сел(62) Сат(97) Аст(186) Авр(61)	3303428	Аль(10154) Хор(11064) Мер(4773) Оли(4773) Акс(11064)		https://www.hero-wars.com?replay_id=1770969408347072295	
13/02 10:52	150	7	61882154	Виларт	504162	Акс(182) Эйд(153) Мор(44) Муш(40) Руф(37) Крв(48)	7847860	Хор(10154) Оли(6066) Акс(11064) Бис(5116) Аль(5306)		https://www.hero-wars.com?replay_id=1770969174541890178	
13/02 10:52	150	7	62044906	Пук Пук	856918	Аль(172) Фла(99) Йор(101) Ами(172) Ара(171) Руф(142)	1230489	Хор(11064) Оли(4773) Акс(11064) Мар(4773) Бис(4773)		https://www.hero-wars.com?replay_id=1770969134929482913	
13/02 10:51	150	7	62044999	Пунь Пунь	1002948	Аль(182) Баб(141) Айз(150) Ясм(204) Лир(181) Кей(144)	14665471	Акс(6228) Мар(4313) Каи(11064) Оли(7170) Аль(11064)		https://www.hero-wars.com?replay_id=1770969116402525363	
13/02 10:48	150	7	62044906	Пук Пук	884010	Аль(172) Фаф(75) Хай(199) Айз(159) Дан(204) Чер(75)	4037085	Мар(4773) Акс(11064) Оли(4773) Каи(10154) Фен(6484)		https://www.hero-wars.com?replay_id=1770968892141685239	
13/02 10:46	150	7	61882156	3.14_ZDETS	965985	Аль(182) ЛаК(199) Фла(73) Цин(134) Три(187) Гал(191)	6348706	Век(9018) Акс(11064) Аль(11064) Фен(8108) Оли(11064)		https://www.hero-wars.com?replay_id=1770968788748921977	
13/02 10:46	150	7	62044999	Пунь Пунь	657680	Аль(182) Фаф(68) Джу(141) Сат(110) Руф(98) Эле(59)	3018122	Мар(4313) Аль(11064) Акс(6228) Бис(4405) Оли(7170)		https://www.hero-wars.com?replay_id=1770968778079213549	
13/02 10:42	150	7	61882156	3.14_ZDETS	1094541	Аль(182) Фаф(167) Хай(167) Джу(189) Исм(202) Лир(188)	5410122	Мар(5177) Аль(11064) Век(9018) Фен(8108) Оли(11064)		https://www.hero-wars.com?replay_id=1770968531809964776	
13/02 10:40	150	7	62044999	Пунь Пунь	514681	Аль(182) Пол(65) Авг(69) Фла(72) Ара(56) Чер(71)	1906129	Хор(9456) Аль(11064) Мер(4635) Акс(6228) Оли(7170)		https://www.hero-wars.com?replay_id=1770968416609273566	
13/02 10:19	150	7	61882225	Бесенок Ната	685369	Аль(94) Баб(60) Дор(57) Авг(140) Ори(183) Неб(151)	1810445	Оли(5419)  ###  Акс(7708) Мер(6329) Каи(4773)		https://www.hero-wars.com?replay_id=1770967176520279630	
13/02 09:14	150	7	62070658	Дед Максим	509046	Аль(182) Гел(57) Пеп(77) Дан(71) Гус(62) Авр(60)	343347	Мер(8518) Акс(9428) Фен(8518) Хор(3144) Оли(8518)		https://www.hero-wars.com?replay_id=1770963294987369250	
13/02 09:14	150	7	62070658	Дед Максим	554047	Аль(182) ЛаК(100) Ори(75) Фла(72) Кас(63) Ара(62)	418051	Фен(8518) Акс(9428) Мер(8518) Бис(7800) Аль(11064)		https://www.hero-wars.com?replay_id=1770963275216479004	
13/02 09:13	150	7	62070658	Дед Максим	1115490	Аль(182) Баб(170) Йор(182) Сел(192) Ясм(196) Тес(193)	3153260	Акс(9428) Оли(8518) Мер(8518) Аль(11064) Фен(8518)		https://www.hero-wars.com?replay_id=1770963228943948984	
13/02 09:13	150	7	62070651	Taifyn	446144	Аль(182) Крн(57) Фол(43) Гус(45) Чер(64) Эле(55)	553271	Акс(11064) Мер(4102) Хор(3548) Фен(10154) Оли(9650)		https://www.hero-wars.com?replay_id=1770963212727123704	
13/02 09:13	150	7	62070658	Дед Максим	783917	Аль(182) Эйд(105) Неб(96) Джу(108) Айз(162) Исм(131)	1682751	Аль(11064) Каи(6894) Век(3144) Акс(9428) Фен(8518)		https://www.hero-wars.com?replay_id=1770963207773249354	
13/02 09:12	150	7	62070651	Taifyn	498710	Аль(182) Пол(56) Кас(63) Хай(64) Лир(69) Гал(64)	467312	Бис(4054) Акс(11064) Каи(11064) Фен(10154) Аль(11064)		https://www.hero-wars.com?replay_id=1770963154001856780	
13/02 09:11	150	7	62070651	Taifyn	960559	Акс(182) ЛаК(129) Йор(108) Айз(145) Дан(200) Аст(196)	1834046	Фен(10154) Оли(9650) Мар(3144) Каи(11064) Акс(11064)		https://www.hero-wars.com?replay_id=1770963112287549672	
13/02 09:11	150	7	62070658	Дед Максим	611513	Акс(155) Крн(83) Себ(79) Цин(83) Чер(65) Лир(147)	511310	Акс(9428) Аль(11064) Каи(6894) Оли(8518) Фен(8518)		https://www.hero-wars.com?replay_id=1770963084346035741	
13/02 09:11	150	7	62070651	Taifyn	999509	Аль(182) Айр(195) Фла(129) Себ(125) Неб(197) Джу(171)	3774103	Оли(9650) Акс(11064) Фен(10154) Каи(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1770963065396608022	
13/02 09:09	150	7	62070651	Taifyn	676161	Аль(182) Баб(181) Дор(66) Авг(49) Ори(102) Ами(97)	3748048	Акс(11064) Мер(4102) Аль(11064) Мар(3144) Оли(9650)		https://www.hero-wars.com?replay_id=1770962967118966005	
13/02 08:47	150	7	61882233	2 718	605016	Акс(119) Хай(51) Себ(161) Дан(167) Май(43) Эле(63)	406616	Каи(6030) Аль(6894) Фен(8108) Акс(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1770961656646954896	
13/02 08:41	150	7	61882233	2 718	676942	Акс(119) Тея(51) Дор(82) ЛаК(179) Фла(98) Лир(147)	607071	Акс(6894) Мер(6894) Мар(2829) Хор(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1770961317439700624	
13/02 08:36	150	7	61882233	2 718	571360	Акс(119) Джу(104) Айз(132) Сел(69) Гус(91) Аст(57)	3701380	Аль(6894) Мар(2829) Хор(6894) Акс(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1770960989257060845	
