date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
02/07 12:20	61958839	Бальдр	1227369	Люм(233) Ара(225) Сол(320) Аше(208) Мол(242)	59730264	Dubei	1234356	Мол(243) Аше(209) Сол(318) Ара(226) Люм(238)	35				О6-130 С6-130	О6-130 С6-130	"ТП5 ПД5 ЛП6 ПД5"	"ТП5 ПР6 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1782984027992063550	
02/07 12:17	61958839	Бальдр	1158590	Гип(225) Маи(242) Тид(208) Нов(242) Сиг(242)	59875138	Sharl	1258998	Мол(240) Мор(255) Ара(223) Тен(318) Игн(223)	35				В6-130	О6-130 Т6-130	"ШГ5 ПД5  "	"ТП4 ЗС5 ПВ5 ПД5"	https://www.hero-wars.com?replay_id=1782983858883795764	
02/07 11:57	61882156	3.14_ZDETS	1091098	Гип(212) Сол(260) Тид(188) Нов(222) Риг(208)	60452802	p-manjiro 2nd	1158611	Анг(242) Ава(242) Вер(208) Эде(225) Сил(242)	35				В6-130 С6-130	Д6-130	"ГС4 ТК4 ГН1 ПР4"	"ГС5 ЭЭ5  "	https://www.hero-wars.com?replay_id=1782982653191054057	
02/07 11:46	61882250	Kamul27rus	1173767	Люм(235) Ара(170) Сол(314) Аше(186) Риг(269)	60452802	p-manjiro 2nd	1265390	Мол(242) Сол(318) Ара(225) Ияр(255) Игн(225)	35				С6-130 О6-115	О6-130 С6-130	"ЛП4 ЗС4 ПВ1 ПР1"	"ТП5 ПР5 ПВ5 ТК5"	https://www.hero-wars.com?replay_id=1782981963509172473	
02/07 11:42	61882204	Лапочка	1099964	Тен(232) Аше(202) Амо(225) Вул(199) Риг(242)	59875097	p-manjiro	1158590	Сиг(242) Нов(242) Тид(208) Маи(242) Гип(225)	35				С6-130 О6-130	В6-130	"ЛП5 ТК4 ПВ5 ПР5"	"ШГ5 ЗС5  "	https://www.hero-wars.com?replay_id=1782981776474844067	
02/07 11:38	61882246	Nergal	1048521	Тен(312) Ияр(272) Тид(107) Амо(89) Бру(267)	42896108	LOViN	1250042	Нов(240) Тид(206) Кер(259) Гип(223) Тен(322)	35				Т6-130 С6-130	Т6-129 В6-123	"ГН4 ТК3 ЛП5 ЗС5"	"ГН6 ТК6 ШГ5 ПД5"	https://www.hero-wars.com?replay_id=1782981523580971156	
02/07 11:36	61882246	Nergal	1166884	Люм(238) Сол(318) Вер(184) Ава(154) Риг(272)	4076923	oppuu	1158590	Сиг(242) Нов(242) Тид(208) Маи(242) Гип(225)	35				С6-130 Д6-114	В6-130	"ЛП5 ЗС5 ГС1 ЭЭ1"	"ШГ5 ТК5  "	https://www.hero-wars.com?replay_id=1782981400353499951	
02/07 11:34	61882177	Rom	1060441	Гип(215) Маи(203) Тид(200) Нов(215) Сиг(228)	60465503	mel	1262248	Мол(241) Мор(272) Аше(207) Ара(224) Тен(318)	35				В6-130	О6-130 Т6-130	"ГС4 ПД5  "	"ПВ5 ПР4 ГН5 ТК5"	https://www.hero-wars.com?replay_id=1782981288615959218	
02/07 11:33	62084542	bLanx	1125031	Тен(312) Эде(225) Кер(251) Умб(129) Вер(208)	42896108	LOViN	1225051	Ава(242) Вер(208) Сол(315) Эде(225) Люм(235)	35				Т6-130 Д6-130	Д6-123 С6-117	"ГН3 ТК5 ГС5 ЭЭ5"	"ГС6 ЭЭ5 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1782981201570528033	
02/07 09:14	62084549	Тихая	1137638	Тен(269) Гип(214) Тид(202) Нов(214) Бру(238)	59875083	Kamuro	1211675	Мол(225) Аше(208) Сол(317) Ара(225) Люм(237)	35				В6-130 Т6-130	О6-130 С6-130	"ШГ4 ПД4 ГН6 ТК4"	"ЛП5 ПД5 ПВ5 ЗС4"	https://www.hero-wars.com?replay_id=1782972863062632392	
02/07 08:39	61883387	FEDOR	1195169	Тен(305) Гип(220) Тид(206) Бру(244) Сиг(220)	60786274	Qwerty	1104990	Нов(198) Тид(202) Ияр(252) Гип(219) Люм(235)	35				В6-130 Т6-130	В6-130 С6-130	"ШГ4 ПД5 ЛП2 ТК2"	"ШГ4 ПД5 ПВ5 ЗС5"	https://www.hero-wars.com?replay_id=1782970771133084327	
02/07 08:06	61882137	G_G	1062766	Тен(207) Ара(208) Аше(204) Мол(213) Бру(231)	4214914	Masahiro	1199480	Анг(234) Вер(190) Сол(310) Эде(218) Ияр(248)	35				О6-130 Т6-130	Д6-130 С6-130	"ТП5 ПР4 ПВ5 ТК5"	"ГС2 ТК4 ПВ3 ЗС3"	https://www.hero-wars.com?replay_id=1782968792084978449	
02/07 08:06	61882168	Тема	1133139	Тен(295) Эде(213) Кер(236) Вер(148) Бру(241)	42895885	Team 0	1122438	Нов(242) Аше(207) Тид(208) Маи(242) Ара(224)	35				Т6-130 Д6-130	В6-130 О6-130	"ЛП2 ПР3 ГС4 ЭЭ5"	"ШГ5 ПД5 ТП5 ЗС4"	https://www.hero-wars.com?replay_id=1782968783650600037	
02/07 07:49	61882137	G_G	926266	Гип(177) Эде(217) Вер(184) Тид(145) Ава(202)	60465503	mel	1259275	Риг(272) Ава(240) Вер(206) Сол(318) Эде(223)	35				Д6-130 В6-130	Д6-130 С6-130	"ГС5 ЭЭ5 ШГ2 ПД3"	"ГС4 ЭЭ5 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1782967768982125502	
