date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
26/02 20:19	61882137	G_G	1028709	Тен(206) Сол(206) Мор(183) Риг(204) Бру(230)	29499473	Paladin	1080745	Сиг(192) Бру(234) Нов(158) Гип(195) Тен(303)					Т6-130 С6-130	В6-130 Т6-130	"ТП5 ЭЭ4 ЛП4 ТК5"	"ШГ2 ТК2 ЛП5 ПД2"	https://www.hero-wars.com?replay_id=1772126370636787671	
26/02 19:14	62070658	Дед Максим	896247	Сил(176) Гип(157) Эде(191) Ара(187) Анг(184)	29676789	Team Ulsch	764536	Риг(211) Анг(160) Эде(167) Ияр(143) Сил(84)					Д3-109	С2-130 Д1-130	"ТП2 ЗС2  "	"ШГ1 ТК2 ПВ1 ЭЭ2"	https://www.hero-wars.com?replay_id=1772122481113751350	
26/02 18:45	61882233	2 718	934254	Ияр(146) Ара(194) Сол(201) Аше(195) Мол(199)	29359089	Ragin Cajun	1020629	Анг(229) Ава(199) Эде(213) Гип(152) Сил(229)					О6-124 С1-80	Д6-130	"ГН4 ПД2 ЛП1 ЭЭ3"	"ГС1 ПР1  "	https://www.hero-wars.com?replay_id=1772120718634265488	
26/02 18:30	29654834	Kalkree	1234447	Игн(223) Ияр(243) Ара(223) Сол(306) Мол(240)	61882156	3.14_ZDETS	1083425	Мол(194) Сол(260) Ара(205) Ияр(233) Игн(191)					О6-130 С6-90	О6-130 С6-130	"ПВ5 ПР3 ЛП5 ЗС3"	"ПВ2 ЗС4 ГН1 ПР4"	https://www.hero-wars.com?replay_id=1772119815607130769	
26/02 18:20	61882168	Тема	1047736	Тен(296) Эде(187) Кер(237) Вер(86) Бру(242)	29917574	Scoundrel	984023	Сиг(216) Маи(170) Ара(196) Гип(176) Тен(227)					Т6-130 Д6-116	В5-130	"ЛП2 ПД4 ГС2 "	"ШГ1 ЗС2  "	https://www.hero-wars.com?replay_id=1772119238339465751	
26/02 17:27	61882212	Оди	1243633	Тен(293) Ияр(233) Кер(231) Риг(217) Бру(270)	29772286	DEMO	1227513	Сиг(225) Мор(245) Нов(217) Гип(225) Тен(315)					Т6-130 С6-130	В6-130 Т6-130	"ГН5 ТК3 ЛП5 ЗС5"	"ШГ5 ТК5 ГН4 ТК5"	https://www.hero-wars.com?replay_id=1772116039337683181	
26/02 16:54	29815233	Vizeego	1230442	Тен(312) Эде(223) Вер(206) Анг(223) Бру(267)	61882168	Тема	1149773	Бру(242) Мор(188) Кер(237) Эде(187) Тен(296)					Д6-130 Т6-128	Т6-130	"ШГ4 ПД5 ЛП4 ЗС3"	"ЛП2 ПД4  "	https://www.hero-wars.com?replay_id=1772114059371714321	
26/02 16:33	29861399	Steg	1069939	Гип(218) Эде(218) Вер(201) Тид(197) Анг(235)	61882212	Оди	1166806	Сиг(221) Нов(208) Сол(296) Ияр(233) Гип(208)					Д6-112 В6-112	В6-130 С6-130	"ГС4 ПД5 ЛП4 ТК5"	"ШГ5 ПД1 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1772112811522149013	
26/02 15:38	61882154	Виларт	1184005	Тен(306) Гип(225) Нов(219) Мор(209) Сиг(225)	49063796	NeXter	1089474	Мол(204) Аше(197) Ара(204) Тен(280) Игн(204)					В6-130 Т6-121	О6-121	"ЛП5 ТК5 ГН3 ЗС4"	"ЛП3 ЗС3  "	https://www.hero-wars.com?replay_id=1772109487574943556	
26/02 15:23	61882154	Виларт	984180	Игн(172) Ара(207) Маи(205) Тид(198) Мол(202)	29861399	Steg	1069874	Сиг(218) Нов(218) Тид(197) Маи(218) Гип(218)					О6-130 В6-130	В6-112	"ПВ4 ПР3 ЛП5 ТК5"	"ЛП4 ТК5  "	https://www.hero-wars.com?replay_id=1772108596805899287	
26/02 15:07	61882204	Лапочка	962508	Тен(193) Ара(220) Аше(198) Амо(174) Риг(177)	29631835	Mole-Catcher	1270728	Риг(270) Мол(240) Сол(315) Ара(223) Игн(223)					С6-130 О6-130	О6-130 С6-130	"ЛП4 ТК4 ПВ4 ПР5"	"ТП4 ЗС5 ПВ4 ТК5"	https://www.hero-wars.com?replay_id=1772107633499488287	
26/02 14:42	61882142	B.i.G	962215	Ияр(218) Сол(240) Аше(196) Вул(183) Риг(125)	29332850	Hertog Jan	1197872	Сиг(242) Нов(242) Маи(242) Ияр(247) Гип(225)					О6-130 С3-130	В6-130	"ГС3 ПД2 ГН2 ЗС3"	"ШГ5 ПД5  "	https://www.hero-wars.com?replay_id=1772106154732045579	
26/02 14:02	61882177	Rom	1005090	Гип(213) Маи(180) Тид(197) Нов(201) Сиг(215)	29687922	neon	1201902	Мол(220) Сол(302) Ара(220) Ияр(241) Игн(220)					В6-130	О6-130 С6-110	"ГС4 ПД3  "	"ШГ3 ТК4 ГС3 ТК1"	https://www.hero-wars.com?replay_id=1772103722924264720	
26/02 13:54	61882267	ZOV	1316425	Тен(311) Амо(222) Мор(249) Риг(267) Бру(266)	29631835	Mole-Catcher	1153275	Сиг(241) Нов(241) Тид(207) Маи(241) Гип(224)					Т6-130 С6-130	В6-130	"ГН3 ТК4 ЛП3 ЗС5"	"ШГ5 ЗС4  "	https://www.hero-wars.com?replay_id=1772103279028342629	
26/02 13:50	61882267	ZOV	1201634	Ияр(251) Ара(217) Сол(312) Аше(189) Мол(233)	29332850	Hertog Jan	1250562	Мол(239) Мор(253) Ара(222) Тен(315) Игн(222)					О6-130 С6-130	О6-130 Т6-130	"ПВ2 ПР3 ЛП3 ЗС5"	"ПВ5 ПР2 ЛП5 ЗС3"	https://www.hero-wars.com?replay_id=1772103012678227434	
26/02 13:31	62070560	iCool	1036605	Тен(273) Гип(176) Тид(199) Нов(189) Бру(199)	29861399	Steg	1229057	Мол(237) Аше(203) Кер(253) Ара(220) Тен(315)					В6-130 Т6-130	Т6-130 О6-112	"ШГ2 ПД2 ПВ2 ЗС2"	"ГН5 ПД3 ТП5 ПР5"	https://www.hero-wars.com?replay_id=1772101884332575174	
26/02 11:58	29416152	Johnny Rotten	1100854	Игн(220) Ара(220) Аше(189) Вул(236) Мол(236)	61882140	ПасТырЪ	1263986	Бру(240) Риг(228) Мор(206) Сол(286) Тен(303)					О6-130	Т6-130 С6-130	"ЛП3 ПР4  "	"ГН5 ТК5 ЛП2 ЗС3"	https://www.hero-wars.com?replay_id=1772096294966233629	
26/02 11:15	61883387	FEDOR	1043355	Гип(220) Маи(197) Тид(206) Нов(208) Сиг(212)	29655610	XADV	1188822	Мол(219) Сол(297) Ара(219) Ияр(236) Игн(219)					В6-130	О6-130 С4-121	"ШГ4 ПД5  "	"ПВ3 ТК3 ЛП3 ЗС2"	https://www.hero-wars.com?replay_id=1772093733926079228	
26/02 06:50	61882177	Rom	835986	Сил(119) Эде(203) Вер(192) Ава(152) Анг(171)	29783610	Kapetan Kuki	1346771	Бру(257) Мор(241) Сол(304) Ияр(244) Тен(301)	35				Д6-130	Т6-130 С6-130	"ЛП3 ЭЭ4  "	"ЛП1 ЗС1 ГН2 ТК1"	https://www.hero-wars.com?replay_id=1772077838255053140	
