date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
25/05 15:51	62082395	Винни	1397214	Тен(310) Сол(310) Мор(248) Риг(265) Бру(265)	353467923	Alex777	1120990	Сиг(242) Амо(210) Тид(208) Гип(225) Люм(236)					Т6-130 С6-130	В6-130 С6-130	"ЛП3 ПР3 ПВ3 ЗС3"	"ШГ5 ПД5 ЛП4 ЗС5"	https://www.hero-wars.com?replay_id=1779713508291311481	
25/05 15:49	62138549	YaElf	1194528	Тен(307) Гип(219) Тид(204) Нов(219) Мор(246)	344930686	Удав	1312917	Риг(272) Ава(242) Вер(208) Сол(318) Ияр(272)					В6-130 Т6-130	С6-130 Д6-130	"ШГ3 ПД5 ГН2 ТК3"	"ЛП5 ЗС5 ГС5 ЭЭ5"	https://www.hero-wars.com?replay_id=1779713362598273733	
25/05 14:23	61882246	Nergal	1129717	Люм(234) Игн(160) Ияр(267) Эде(201) Бру(267)	349848867	BepgukT	1141176	Сиг(228) Тид(203) Кер(213) Гип(218) Тен(278)					С6-130	В6-130 Т6-121	"ЛП4 ЗС3  "	"ШГ3 ПД4 ПВ3 ТК4"	https://www.hero-wars.com?replay_id=1779708200754465835	
25/05 14:16	61882246	Nergal	1341298	Тен(312) Сол(312) Аше(198) Мор(251) Риг(267)	337799895	Марк Аврелий	1189090	Риг(224) Мол(234) Сол(301) Ара(223) Игн(208)					С6-130 Т6-130	О6-130 С5-130	"ЛП4 ЗС3 ГН4 ТК3"	"ПВ4 ПР5 ЛП2 ЗС4"	https://www.hero-wars.com?replay_id=1779707818161455351	
25/05 13:27	61882137	G_G	1016538	Ияр(196) Ара(204) Сол(208) Аше(201) Мол(209)	348025022	Мурзилка	1052495	Анг(221) Аше(197) Вер(202) Ара(213) Эде(219)					О6-130 С6-130	Д6-130 О6-130	"ПВ3 ПР4 ЛП5 ТК5"	"ГС5 ЭЭ5 ШГ3 ПД3"	https://www.hero-wars.com?replay_id=1779704875387306956	
25/05 12:58	62092872	MEDVED	1152263	Люм(213) Тен(302) Кер(192) Мор(231) Риг(214)	342616830	Хондзё Масамунэ	1286547	Риг(272) Мол(238) Сол(318) Ара(221) Игн(238)					Т6-130 С6-130	О6-130 С6-130	"ГН5 ТК5 ЛП4 ЗС5"	"ПВ4 ПР3 ЛП5 ЭЭ5"	https://www.hero-wars.com?replay_id=1779703094842928232	
25/05 12:54	62092872	MEDVED	1060323	Ияр(217) Эде(203) Сол(239) Вер(198) Ава(203)	351324149	sky	1125460	Сиг(207) Тид(206) Сол(296) Ияр(194) Гип(223)					Д6-130 С6-130	В6-130 С6-130	"ГС5 ЭЭ3 ЛП4 ЗС5"	"ШГ4 ПД5 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1779702846811341685	
25/05 12:38	61958839	Бальдр	1103789	Гип(221) Ара(225) Тид(208) Аше(208) Сиг(242)	346992373	Mammoth	1013000	Анг(233) Ава(196) Вер(173) Эде(202) Сил(209)					В6-130 О6-130	Д6-130	"ШГ5 ПД5 ТП5 ПД5"	"ГС2 ЭЭ3  "	https://www.hero-wars.com?replay_id=1779701921470442360	
25/05 12:21	61958839	Бальдр	1162409	Люм(231) Сол(240) Вер(208) Ава(242) Анг(242)	337768260	Dooba	1086519	Сиг(223) Нов(223) Тид(206) Маи(212) Гип(223)					Д6-130 С6-130	В6-130	"ШГ5 ЭЭ5 ЛП5 ПД5"	"ШГ5 ПД3  "	https://www.hero-wars.com?replay_id=1779700885764770793	
25/05 12:04	61883387	FEDOR	1182960	Тен(307) Гип(220) Тид(206) Нов(208) Бру(242)	346992373	Mammoth	1125035	Сиг(242) Нов(242) Тид(193) Маи(223) Гип(225)					В6-130 Т6-130	В6-130	"ШГ4 ПД5 ЛП2 ПР3"	"ШГ5 ПД5  "	https://www.hero-wars.com?replay_id=1779699871450228996	
25/05 10:55	62084549	Тихая	1127497	Тен(258) Гип(210) Тид(199) Мор(232) Бру(229)	346940734	God among gods	1141524	Мол(242) Тид(208) Ара(225) Гип(225) Игн(242)					Т6-130 В6-130	О6-130 В6-130	"ГН3 ЭЭ1 ЛП2 ПД4"	"ПВ5 ТК5 ШГ5 ПР5"	https://www.hero-wars.com?replay_id=1779695733405059098	
25/05 10:43	61882154	Виларт	1097784	Тен(309) Маи(205) Нов(219) Бру(140) Сиг(225)	349850060	Patriot	1111223	Сиг(241) Нов(223) Тид(201) Маи(222) Гип(224)					В6-130 Т6-130	В6-130	"ЛП5 ТК5 ГН3 ЗС4"	"ШГ5 ПД4  "	https://www.hero-wars.com?replay_id=1779694986546961182	
25/05 10:35	61882154	Виларт	1027469	Игн(187) Гип(225) Ара(210) Тид(198) Мол(208)	344660939	Там-Сям	1094184	Анг(232) Ава(215) Вер(199) Эде(216) Сил(232)					О6-130 В6-130	Д6-109	"ПВ4 ПР3 ЛП5 ТК5"	"ПВ4 ЭЭ3  "	https://www.hero-wars.com?replay_id=1779694500387293518	
25/05 10:26	62138549	YaElf	966489	Эде(183) Кер(199) Вер(180) Ава(157) Бру(248)	337801354	Wolf Minnesota	1144141	Анг(213) Ава(207) Эде(220) Тен(298) Сил(207)	35				Т6-130 Д6-126	Д6-130	"ГН2 ТК3 ГС2 ЭЭ3"	"ПВ4 ЭЭ4  "	https://www.hero-wars.com?replay_id=1779694019511798087	
25/05 09:26	61882156	3.14_ZDETS	1083497	Гип(212) Сол(260) Тид(188) Нов(222) Риг(201)	342616830	Хондзё Масамунэ	1117626	Анг(240) Ава(240) Вер(206) Эде(223) Сил(209)	35				В6-130 С6-130	Д6-130	"ГС4 ТК4 ГН1 ПР4"	"ГС4 ЭЭ5  "	https://www.hero-wars.com?replay_id=1779690377045722061	
25/05 09:06	61882168	Тема	1076933	Тен(295) Эде(213) Вер(148) Ава(180) Бру(241)	345598688	YaELF	1048868	Сиг(213) Нов(219) Амо(182) Маи(202) Ияр(232)	35				Д6-130 Т6-130	В6-130 С6-130	"ГС4 ЭЭ5 ЛП2 ПР3"	"ШГ4 ПД4 ЛП5 ЗС4"	https://www.hero-wars.com?replay_id=1779689200244333097	
25/05 08:48	61882142	B.i.G	1051033	Тен(218) Гип(199) Сол(252) Тид(185) Риг(196)	341811551	Балбес	1179381	Сиг(222) Нов(216) Сол(307) Ияр(213) Гип(222)	35				С6-130 В6-130	В6-125 С6-121	"ГН2 ЗС3 ЛП3 ПД3"	"ШГ5 ПД3 ЛП3 ЗС3"	https://www.hero-wars.com?replay_id=1779688094135031999	
25/05 08:05	62084554	VIKTOR	1216252	Тен(314) Гип(222) Тид(205) Бру(237) Сиг(239)	342618456	СЕРЕГА	1066786	Сиг(217) Нов(223) Тид(194) Маи(210) Гип(223)	35				В6-130 Т6-130	В6-130	"ШГ4 ПД4 ГН4 ТК4"	"ШГ4 ПД5  "	https://www.hero-wars.com?replay_id=1779685552111976140	
25/05 06:34	61882177	Rom	1044369	Гип(215) Маи(201) Тид(199) Нов(207) Сиг(223)	351325471	Night	1409602	Бру(270) Риг(269) Сол(314) Ияр(241) Тен(316)	35				В6-130	Т6-120 С6-115	"ГС4 ПД5  "	"ГН5 ТК5 ЛП5 ЭЭ5"	https://www.hero-wars.com?replay_id=1779680090742462000	
25/05 06:34	61882177	Rom	968255	Сил(177) Эде(208) Вер(195) Ава(184) Анг(205)	344660939	Там-Сям	1297723	Бру(270) Мор(243) Кер(247) Ара(222) Тен(315)	35				Д6-130	Т6-130	"ЛП3 ЭЭ4  "	"ГН4 ЗС5  "	https://www.hero-wars.com?replay_id=1779680076634183497	
