date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
08/03 02:09	160	10	61882267	ZOV	1138287	Мер(182) Гел(203) Авг(193) Ори(203) Фла(161) Исм(197)	9982695	Мер(11064) Аль(10154) Хор(11064) Акс(9468) Мар(5766)		https://www.hero-wars.com?replay_id=1772924990381124529	
08/03 02:06	160	10	61882267	ZOV	931540	Аль(172) Джу(196) Дан(197) К'А(62) Аст(195) Руф(110)	2089251	Аль(10154) Каи(8518) Век(5683) Акс(9468) Оли(6894)		https://www.hero-wars.com?replay_id=1772924811448032522	
07/03 23:02	160	10	61882204	Лапочка	553179	Акс(118) Кас(83) Чер(93) Исм(84) Гал(82) Эле(94)	154102	Акс(6894) Фен(8518) Мар(5419) Аль(11064) Оли(8382)		https://www.hero-wars.com?replay_id=1772913745535476475	
07/03 23:02	160	10	61882204	Лапочка	817704	Акс(118) Фаф(145) Дже(89) Фол(90) Дан(192) Авр(184)	45928	Мар(5419) Оли(8382) Акс(6894) Фен(8518) Каи(10154)		https://www.hero-wars.com?replay_id=1772913728481108981	
07/03 23:01	160	10	61882204	Лапочка	885353	Акс(118) Эйд(164) Фла(145) Гус(74) Ясм(202) Лир(183)	4713075	Хор(5766) Акс(6894) Оли(8382) Аль(11064) Фен(8518)		https://www.hero-wars.com?replay_id=1772913678940721720	
07/03 22:59	160	10	61882204	Лапочка	596262	Акс(118) Дор(82) Авг(95) Ори(137) Эль(85) Аст(79)	21081	Акс(6894) Аль(11064) Хор(5766) Каи(10154) Оли(8382)		https://www.hero-wars.com?replay_id=1772913549244798266	
07/03 20:53	160	10	61882196	Wren	1090535	Аль(182) Гел(175) Хай(202) Сел(137) Дан(203) Исм(192)	108391	Хор(11064) Аль(11064) Акс(11064) Каи(11064) Оли(4993)		https://www.hero-wars.com?replay_id=1772906011817739162	
07/03 20:52	160	10	61882196	Wren	845810	Аль(182) Дор(36) Авг(142) Ори(195) Фла(118) Лир(172)	5001634	 ###  Аль(11064) Мер(4806) Акс(11064) Оли(4993)		https://www.hero-wars.com?replay_id=1772905933173973245	
07/03 20:42	160	10	62044999	Пунь Пунь	1026631	Аль(182) Дор(73) Ори(183) Хай(204) Сел(195) Аст(190)	8376222	Акс(6228) Мер(4773) Аль(11064) Хор(9456) Оли(9078)		https://www.hero-wars.com?replay_id=1772905328630880631	
07/03 12:19	160	10	61882212	Оди	1125280	Аль(182) Тея(195) Джу(178) Исм(201) Лир(183) Руф(188)	3066172	Акс(11064) Аль(11064) Фен(7804) Бис(7859) Оли(11064)		https://www.hero-wars.com?replay_id=1772875152783147747	
07/03 12:18	160	10	61882212	Оди	1047514	Аль(182) Пол(188) Эйд(188) Кас(184) Ами(198) Сел(107)	132406	Мар(11064) Хор(9428) Бис(7859) Оли(11064) Акс(11064)		https://www.hero-wars.com?replay_id=1772875119094659761	
07/03 12:17	160	10	61882212	Оди	1012975	Акс(182) Дор(95) Авг(174) Ори(199) Фла(163) Хай(201)	28465549	Акс(11064) Аль(11064) Мер(7804) Хор(9428) Бис(7859)		https://www.hero-wars.com?replay_id=1772875062637062309	
07/03 12:15	160	10	61882212	Оди	1127247	Аль(182) Баб(161) ЛаК(212) Себ(198) Неб(197) Айз(177)	72314663	Акс(11064) Век(9018) Аль(11064) Каи(7859) Оли(11064)		https://www.hero-wars.com?replay_id=1772874938818389732	
07/03 10:44	160	10	61882250	Kamul27rus	548644	Аль(172) Фла(97) Кас(84) Мор(68) Аст(63) Эле(65)	239491	Мер(9945) Хор(6944) Оли(9018) Бис(5417) Акс(6484)		https://www.hero-wars.com?replay_id=1772869474792491557	
07/03 10:44	160	10	61882250	Kamul27rus	824616	Аль(172) Фаф(131) Эйд(158) Джу(154) Гус(102) Цин(108)	1114490	Оли(9018) Аль(10154) Век(7624) Хор(6944) Каи(8108)		https://www.hero-wars.com?replay_id=1772869465028823580	
07/03 10:44	160	10	61882250	Kamul27rus	1054389	Аль(172) Дан(164) Чер(154) Исм(203) Лир(185) Гал(176)	588395	Каи(8108) Бис(5417) Оли(9018) Фен(6484) Аль(10154)		https://www.hero-wars.com?replay_id=1772869455855506755	
07/03 10:44	160	10	61882250	Kamul27rus	1122077	Аль(172) Тея(185) Авг(175) Ори(199) Ясм(199) Крв(193)	2087039	Акс(6484) Аль(10154) Мер(9945) Каи(8108) Оли(9018)		https://www.hero-wars.com?replay_id=1772869445549195807	
07/03 10:42	160	10	61882250	Kamul27rus	1102343	Аль(172) Баб(162) ЛаК(201) Себ(195) Неб(194) Айз(180)	270684970	Акс(6484) Век(7624) Аль(10154) Каи(8108) Оли(9018)		https://www.hero-wars.com?replay_id=1772869368931437640	
07/03 09:18	160	10	61882225	Бесенок Ната	731030	Акс(127) Фаф(110) Сел(73) Дан(147) Чер(78) Авр(196)	8806	Оли(5419) Хор(10154) Каи(4773) Бис(6486) Акс(7708)		https://www.hero-wars.com?replay_id=1772864298580493922	
07/03 09:17	160	10	61882225	Бесенок Ната	851352	Аль(94) Баб(62) ЛаК(205) Себ(164) Неб(151) Лир(175)	206310	Акс(7708) Век(11064) Фен(4612) Каи(4773) Оли(5419)		https://www.hero-wars.com?replay_id=1772864263482703050	
07/03 09:16	160	10	61882225	Бесенок Ната	642972	Акс(127) Йор(123) Джу(77) Мор(61) Кир(141) Исм(114)	736535	Акс(7708) Век(11064) Оли(5419) Аль(5419) Фен(4612)		https://www.hero-wars.com?replay_id=1772864177348142994	
07/03 09:14	160	10	61882225	Бесенок Ната	710228	Хор(172) Эйд(79) Фла(108) Кас(108) Кри(137) Эле(106)	149881	Аль(5419) Мер(6329) Бис(6486) Хор(10154) Оли(5419)		https://www.hero-wars.com?replay_id=1772864077155089230	
07/03 09:12	160	10	61882225	Бесенок Ната	794246	Аль(94) Дор(67) Авг(138) Ори(184) Хай(199) Крв(113)	2421038	Акс(7708) Аль(5419) Мер(6329) Каи(4773) Оли(5419)		https://www.hero-wars.com?replay_id=1772863954562453077	
07/03 06:56	160	10	61882219	Ваван	780657	Аль(145) Фла(120) Хай(114) Сел(105) Три(111) Руф(186)	2462351	Хор(6894) Аль(8518) Акс(10154) Фен(7688) Оли(8518)		https://www.hero-wars.com?replay_id=1772855792489008061	
07/03 06:55	160	10	61882219	Ваван	829823	Аль(145) Эйд(176) Кас(142) Гус(149) Ара(96) Эле(123)	567320	Мер(6894) Хор(6894) Акс(10154) Аль(8518) Оли(8518)		https://www.hero-wars.com?replay_id=1772855748061455241	
07/03 06:54	160	10	61882219	Ваван	909762	Аль(145) Фаф(100) Джу(154) Дан(197) Исм(130) Лир(184)	2218426	Мар(7804) Аль(8518) Каи(8518) Фен(7688) Оли(8518)		https://www.hero-wars.com?replay_id=1772855696078854660	
07/03 06:53	160	10	61882219	Ваван	1048201	Аль(145) Баб(186) ЛаК(208) Себ(179) Неб(196) Айз(134)	1179595	Акс(10154) Фен(7688) Аль(8518) Каи(8518) Оли(8518)		https://www.hero-wars.com?replay_id=1772855607626403358	
06/03 22:32	160	10	62070651	Taifyn	536307	Аль(182) Гел(76) Пол(57) Фоб(81) Аст(82) Ара(58)	7363	Акс(11064) Бис(5049) Аль(11064) Фен(10154) Мар(3144)		https://www.hero-wars.com?replay_id=1772825542346798592	
06/03 22:30	160	10	62070651	Taifyn	508665	Аль(182) Фол(52) Хай(65) Чер(64) Лир(70) Гал(76)	909244	Акс(11064) Каи(11064) Фен(10154) Оли(10154) Аль(11064)		https://www.hero-wars.com?replay_id=1772825448164936132	
06/03 22:29	160	10	62070651	Taifyn	944414	Аль(182) Айр(197) Фла(138) Йор(141) Ами(92) Аст(195)	5273876	Аль(11064) Хор(4887) Акс(11064) Бис(5049) Оли(10154)		https://www.hero-wars.com?replay_id=1772825346403993084	
06/03 22:28	160	10	62070651	Taifyn	780913	Аль(182) Дор(69) Авг(60) ЛаК(145) Ори(124) Дан(200)	17020	Мер(4324) Аль(11064) Фен(10154) Мар(3144) Каи(11064)		https://www.hero-wars.com?replay_id=1772825286858647333	
06/03 22:24	160	10	62070651	Taifyn	1021203	Аль(182) Баб(181) Себ(131) Неб(199) Джу(173) Айз(155)	109566082	Акс(11064) Аль(11064) Каи(11064) Фен(10154) Оли(10154)		https://www.hero-wars.com?replay_id=1772825066492021438	
06/03 17:33	160	10	61991077	3ve	1094541	Аль(182) Баб(163) ЛаК(216) Себ(170) Неб(189) Айз(174)	410530568	Акс(9428) Фен(9428) Аль(11064) Каи(6074) Оли(9428)		https://www.hero-wars.com?replay_id=1772807584570534285	
06/03 17:26	160	10	61882140	ПасТырЪ	948181	Акс(182) Фла(149) Ами(195) Чер(81) Аст(193) Руф(148)	1708331	Хор(11064) Акс(11064) Фен(7804) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1772807177692556599	
06/03 17:25	160	10	61882140	ПасТырЪ	1164691	Акс(182) Джу(202) Кир(187) Дан(205) Исм(201) Лир(188)	1615725	Век(11064) Аль(11064) Каи(11064) Фен(7804) Оли(11064)		https://www.hero-wars.com?replay_id=1772807129959206807	
06/03 17:24	160	10	61882140	ПасТырЪ	1119864	Акс(182) Пол(181) Эйд(179) Три(191) Кей(188) Гал(199)	1600969	Мар(10448) Аль(11064) Фен(7804) Бис(6676) Оли(11064)		https://www.hero-wars.com?replay_id=1772807080655294873	
06/03 17:23	160	10	62082395	Винни	555692	Акс(173) Гел(94) Фаф(71) Кас(95) Йор(55) Крв(68)	3283	Хор(8518) Мар(4773) Акс(11064)  ###  Оли(8518)		https://www.hero-wars.com?replay_id=1772807037705979158	
06/03 17:22	160	10	61882140	ПасТырЪ	1051491	Аль(182) Дор(166) Авг(184) Ори(196) Хай(205) Крв(119)	16997811	Акс(11064) Аль(11064) Мер(5683) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1772806979181096640	
06/03 17:22	160	10	62082395	Винни	750646	Акс(173) Айр(97) Эйд(117) ЛаК(115) Фла(127) Гус(122)	4432546	Оли(8518) Аль(8518) Фен(9428) Хор(8518) Акс(11064)		https://www.hero-wars.com?replay_id=1772806973803850346	
06/03 17:22	160	10	62082395	Винни	1109234	Акс(173) Дан(194) Исм(197) Лир(186) Аст(192) Эле(169)	91505	Каи(6894) Мар(4773) Фен(9428) Оли(8518) Акс(11064)		https://www.hero-wars.com?replay_id=1772806946882587330	
06/03 17:22	160	10	62082395	Винни	955545	Акс(173) Дор(157) Авг(160) Ори(170) Ами(139) Ясм(157)	60927	Мер(5683) Аль(8518) Хор(8518) Оли(8518) Фен(9428)		https://www.hero-wars.com?replay_id=1772806922241105093	
06/03 17:20	160	10	62082395	Винни	948481	Акс(173) Баб(106) Себ(193) Неб(184) Джу(139) Айз(154)	4913696	Акс(11064) Аль(8518) Каи(6894) Фен(9428) Оли(8518)		https://www.hero-wars.com?replay_id=1772806831527139760	
06/03 17:19	160	10	61882140	ПасТырЪ	1150301	Аль(182) Баб(156) ЛаК(221) Себ(200) Неб(199) Айз(192)	180142324	 ###  Век(11064) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1772806752059993890	
06/03 17:07	160	10	61882154	Виларт	835408	Акс(182) Фла(145) Гус(72) К'А(201) Аст(184) Крв(51)	931932	Хор(10154) Оли(6066) Век(9498) Акс(11064) Аль(6244)		https://www.hero-wars.com?replay_id=1772806078544475648	
06/03 17:04	160	10	61882154	Виларт	968851	Акс(182) Без(145) Эйд(149) Йор(166) Ами(158) Сат(169)	118154	Бис(5116) Аль(6244) Акс(11064) Оли(6066) Мер(4863)		https://www.hero-wars.com?replay_id=1772805841135836250	
06/03 17:02	160	10	61882154	Виларт	1009315	Акс(182) Фаф(128) Дже(141) Джу(176) Исм(200) Лир(182)	1102987	Мар(4773) Акс(11064) Век(9498) Оли(6066) Бис(5116)		https://www.hero-wars.com?replay_id=1772805733451352250	
06/03 16:54	160	10	61882154	Виларт	1027745	Акс(182) Баб(147) ЛаК(190) Себ(182) Неб(188) Айз(138)	76821195	Акс(11064) Век(9498) Аль(6244) Каи(4123) Оли(6066)		https://www.hero-wars.com?replay_id=1772805292443630441	
06/03 16:52	160	10	61882154	Виларт	724984	Акс(182) Дор(91) Авг(179) Ори(190) Суд(40) Кир(43)	20949872	Акс(11064) Аль(6244) Хор(10154) Оли(6066) Век(9498)		https://www.hero-wars.com?replay_id=1772805137094927342	
06/03 16:29	160	10	61882246	Nergal	640820	Оли(110) Тея(70) Кас(88) Мор(64) Ясм(198) Гал(112)	148973	Акс(6676) Мер(11064) Оли(6676) Фен(6987) Аль(11064)		https://www.hero-wars.com?replay_id=1772803757529065899	
06/03 16:28	160	10	61882246	Nergal	828376	Оли(110) Пол(127) Эйд(184) Джу(185) Чер(120) Эле(103)	1400311	Хор(9018) Мер(11064) Век(11064) Фен(6987) Оли(6676)		https://www.hero-wars.com?replay_id=1772803716907675094	
06/03 16:27	160	10	61882246	Nergal	1000910	Оли(110) Фаф(152) Гус(158) Исм(203) Лир(185) Крв(193)	782866	Оли(6676) Хор(9018) Фен(6987) Бис(4773) Аль(11064)		https://www.hero-wars.com?replay_id=1772803673973171382	
06/03 16:23	160	10	61882246	Nergal	708972	Мер(182) Дор(52) Авг(187) Ори(200) Эль(48) Авр(40)	23748455	Акс(6676) Хор(9018) Мер(11064) Век(11064) Оли(6676)		https://www.hero-wars.com?replay_id=1772803422109629036	
06/03 16:17	160	10	61882142	B.i.G	748125	Акс(137) Тея(61) Лар(157) Хай(67) Кри(169) Лир(157)	156915	Мар(4823) Акс(8332) Аль(10826) Хор(8360) Оли(10154)		https://www.hero-wars.com?replay_id=1772803077746544700	
06/03 16:15	160	10	61882246	Nergal	1119739	Аль(182) Баб(189) ЛаК(197) Себ(195) Неб(186) Айз(170)	167198244	Акс(6676) Век(11064) Аль(11064) Каи(5153) Оли(6676)		https://www.hero-wars.com?replay_id=1772802937036562612	
06/03 16:13	160	10	61882142	B.i.G	927757	Аль(181) Джу(189) Сел(162) Гус(79) Три(116) Гал(201)	10149115	Век(7422) Хор(8360) Акс(8332) Фен(8551) Оли(10154)		https://www.hero-wars.com?replay_id=1772802820319303463	
06/03 16:10	160	10	61882142	B.i.G	1027131	Аль(181) Баб(163) Крн(150) Себ(182) Неб(188) Айз(164)	4495159	Акс(8332) Бис(5153) Аль(10826) Каи(7804) Оли(10154)		https://www.hero-wars.com?replay_id=1772802613263119149	
06/03 15:17	160	10	62070560	iCool	859162	Аль(172) Баб(140) Себ(119) Неб(174) Джу(145) Айз(110)	3137482	Акс(10154) Аль(10154) Каи(8518) Век(4773) Оли(8880)		https://www.hero-wars.com?replay_id=1772799434398765745	
06/03 14:03	160	10	61958839	Бальдр	577294	Акс(182) Тея(57) Хай(96) Ара(76) Ясм(75) Гал(91)	77388	Мер(5683) Каи(11064) Акс(11064) Фен(7804) Оли(8518)		https://www.hero-wars.com?replay_id=1772794983065405151	
06/03 14:02	160	10	61958839	Бальдр	992281	Акс(182) Крн(139) ЛаК(199) Дан(200) Лир(178) Юли(94)	1777940	Акс(11064) Век(11064) Каи(11064) Оли(8518) Бис(4487)		https://www.hero-wars.com?replay_id=1772794964257291217	
06/03 14:02	160	10	61958839	Бальдр	911605	Акс(182) Авг(146) Лар(140) Фла(151) Гус(146) Авр(146)	546314	Аль(11064) Акс(11064) Мер(5683) Хор(9496) Каи(11064)		https://www.hero-wars.com?replay_id=1772794933448839069	
06/03 14:01	160	10	61958839	Бальдр	907120	Аль(182) Дор(53) Ори(190) Кас(164) Кри(152) Эле(166)	5036182	Акс(11064) Мер(5683) Хор(9496) Бис(4487) Оли(8518)		https://www.hero-wars.com?replay_id=1772794895573608852	
06/03 13:59	160	10	61958839	Бальдр	1124145	Аль(182) Баб(174) Себ(202) Неб(195) Джу(197) Айз(174)	142606879	 ###  Аль(11064) Каи(11064) Век(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1772794797870281062	
06/03 13:11	160	10	61882204	Лапочка	999420	Аль(182) Баб(165) ЛаК(200) Себ(163) Неб(179) Айз(111)	354919	Оли(8382) Фен(8518) Аль(11064) Каи(10154) Акс(6894)		https://www.hero-wars.com?replay_id=1772791889153108433	
06/03 13:10	160	10	61883387	FEDOR	995353	Аль(156) Баб(148) ЛаК(203) Себ(184) Джу(134) Айз(170)	3976343	Акс(11064) Фен(9428) Аль(9692) Век(4793) Оли(9428)		https://www.hero-wars.com?replay_id=1772791857414209804	
06/03 13:07	160	10	61882196	Wren	1080063	Акс(182) Баб(113) ЛаК(209) Себ(197) Неб(199) Айз(180)	158709276	Акс(11064) Фен(10154) Аль(11064) Каи(11064) Оли(4993)		https://www.hero-wars.com?replay_id=1772791649867556443	
06/03 13:00	160	10	61882156	3.14_ZDETS	969340	Акс(182) Тея(93) Крн(142) Эйд(177) Лир(184) Гал(192)	2021441	Мар(6484) Акс(11064) Аль(11064) Бис(6484) Оли(11064)		https://www.hero-wars.com?replay_id=1772791224403302203	
06/03 12:58	160	10	61882156	3.14_ZDETS	905244	Аль(182) Дор(153) Авг(187) Ори(201) Эле(88) Авр(94)	5946027	Акс(11064) Аль(11064) Мер(11064) Оли(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1772791122634298023	
06/03 12:57	160	10	61882156	3.14_ZDETS	1000258	Аль(182) Фла(126) Хай(168) Ами(176) Сел(148) Дан(200)	2122733	Акс(11064) Аль(11064) Оли(11064) Хор(11064) Каи(10154)		https://www.hero-wars.com?replay_id=1772791021129798139	
06/03 12:51	160	10	61882156	3.14_ZDETS	1115802	Аль(182) Баб(163) Себ(193) Неб(199) Джу(190) Айз(189)	3034946	Акс(11064) Аль(11064) Каи(10154) Век(9018) Оли(11064)		https://www.hero-wars.com?replay_id=1772790703072343723	
06/03 12:45	160	10	62044999	Пунь Пунь	1000042	Акс(102) Баб(141) ЛаК(199) Себ(200) Неб(203) Айз(155)	123593143	Акс(6228) Фен(10154) Аль(11064) Каи(11064) Оли(9050)		https://www.hero-wars.com?replay_id=1772790352210763496	
06/03 12:41	160	10	61882233	2 718	338334	Гел(71) Сел(71) Мор(60) Цин(67) Эле(70)	6239	Акс(6894) Мер(6894)  ###  Фен(8108) Оли(6894)		https://www.hero-wars.com?replay_id=1772790112959336086	
06/03 12:41	160	10	61882233	2 718	641646	Фен(127) Фла(108) Сат(122) Муш(88) Руф(103) Крв(94)	465468	Мер(6894) Акс(6894) Оли(6894) Аль(6936) Бис(5023)		https://www.hero-wars.com?replay_id=1772790097248096292	
06/03 12:40	160	10	61882233	2 718	785204	Акс(120) Фаф(102) Эйд(132) Джу(106) Дан(169) Лир(156)	1944121	Мар(3403)  ###  Аль(6936) Фен(8108) Оли(6894)		https://www.hero-wars.com?replay_id=1772790031969351055	
06/03 12:36	160	10	61882233	2 718	684247	Акс(120) Дор(83) Авг(101) Ори(170) Кас(113) Гус(96)	236400	Мер(6894) Аль(6936) Хор(6894) Акс(6894) Фен(8108)		https://www.hero-wars.com?replay_id=1772789803862628488	
06/03 12:33	160	10	61882137	G_G	1097215	Акс(159) Дор(172) Авг(184) Ори(197) Хай(203) Руф(181)	14479333	Акс(9804) Аль(11064) Мер(5766) Каи(8518) Оли(8108)		https://www.hero-wars.com?replay_id=1772789604823408727	
06/03 12:31	160	10	61882177	Rom	660509	Аль(129) Дор(48) Авг(162) Ори(184) Ами(61) Гус(77)	1572562	Мер(7804) Аль(7930) Акс(7804) Оли(10154) Фен(5766)		https://www.hero-wars.com?replay_id=1772789479342780952	
06/03 12:29	160	10	61882137	G_G	1116150	Аль(182) Баб(156) ЛаК(213) Себ(200) Неб(200) Айз(165)	274337093	Акс(9804) Фен(8529) Аль(11064) Каи(8518) Оли(8108)		https://www.hero-wars.com?replay_id=1772789395640225039	
06/03 12:28	160	10	61882177	Rom	986437	Аль(129) Баб(109) ЛаК(210) Себ(189) Неб(198) Айз(152)	186156927	Акс(7804) Век(6894) Аль(7930) Каи(11064) Оли(10154)		https://www.hero-wars.com?replay_id=1772789323221596704	
06/03 12:28	160	10	62044906	(-_-)	960779	Аль(172) Эйд(142) Хай(199) Дан(199) Лир(179) Гал(69)	693333	Хор(11064) Акс(11064) Фен(8108) Оли(4773) Бис(4773)		https://www.hero-wars.com?replay_id=1772789322464244923	
06/03 12:25	160	10	62044906	(-_-)	973294	Аль(172) Фла(139) Йор(155) Ами(171) Ара(193) Руф(142)	4641229	Хор(11064) Акс(11064) Бис(4773) Мар(5417) Оли(4773)		https://www.hero-wars.com?replay_id=1772789158289984359	
06/03 12:25	160	10	61882233	2 718	881100	Акс(120) Баб(104) ЛаК(189) Себ(169) Неб(156) Айз(141)	23008369	Акс(6894) Фен(8108) Аль(6936) Каи(6030) Оли(6894)		https://www.hero-wars.com?replay_id=1772789153943331001	
06/03 12:23	160	10	62044906	(-_-)	922491	Аль(172) Дор(71) Авг(189) Ори(199) Сат(105) Аст(187)	10389940	 ###  Аль(10154) Мер(4773) Акс(11064) Оли(4773)		https://www.hero-wars.com?replay_id=1772789026616929794	
06/03 12:20	160	10	62044906	(-_-)	1048765	Акс(182) Баб(100) ЛаК(206) Себ(196) Неб(198) Айз(167)	141729865	Акс(11064) Век(6195) Аль(10154) Каи(10154) Оли(4773)		https://www.hero-wars.com?replay_id=1772788827593296388	
06/03 11:52	150	10	47866200	Алый Стервь	782510	Аль(182) Баб(82) Себ(135) Неб(171) Джу(101) Айз(112)	19627580	Акс(6664) Аль(11064) Каи(11064) Фен(5314) Оли(6136)		https://www.hero-wars.com?replay_id=1772787144222014969	
06/03 11:46	150	10	61882180	Angel	641703	Оли(128) ЛаК(122) Йор(76) Май(105) Чер(144) Руф(67)	689806	Век(7286) Акс(7804) Бис(7804) Фен(6894) Оли(7804)		https://www.hero-wars.com?replay_id=1772786801686432235	
06/03 11:45	150	10	61882180	Angel	912831	Хор(118) Баб(131) Мод(154) Суд(179) Кир(143) Аст(188)	2728354	Акс(7804) Бис(7804) Хор(6894) Век(7286) Оли(7804)		https://www.hero-wars.com?replay_id=1772786721603797548	
06/03 11:44	150	10	61882180	Angel	1065497	Акс(128) Тея(160) Ясм(200) К'А(201) Лир(179) Гал(198)	13520869	Акс(7804) Каи(8518) Век(7286) Фен(6894) Оли(7804)		https://www.hero-wars.com?replay_id=1772786644139203166	
06/03 11:43	150	10	61882180	Angel	424956	Аль(118) Фол(60) Сел(60) Дан(64) Исм(63) Тес(59)	11970	Бис(7804) Акс(7804) Каи(8518) Фен(6894) Оли(7804)		https://www.hero-wars.com?replay_id=1772786586252126366	
06/03 11:42	150	10	61882180	Angel	390343	Аль(118) Дор(51) Кас(57) Кей(58) Крв(53) Эле(53)	201827	Акс(7804) Мер(6894) Аль(6894) Бис(7804) Оли(7804)		https://www.hero-wars.com?replay_id=1772786567977294922	
06/03 11:35	150	10	62044999	Пунь Пунь	1100561	Аль(182) Эйд(188) Фла(156) Ами(187) Ясм(204) Лир(183)	13024002	Аль(11064) Хор(9456) Акс(6228) Каи(11064) Оли(9022)		https://www.hero-wars.com?replay_id=1772786100981887967	
06/03 11:24	150	10	61882196	Wren	949939	Аль(182) Фаф(170) Дже(147) Крн(141) Джу(116) Авр(195)	10617964	Мар(4823) Каи(11064) Акс(11064) Фен(10055) Оли(4993)		https://www.hero-wars.com?replay_id=1772785466943850971	
06/03 11:21	150	10	61882196	Wren	575122	Аль(182) Фол(62) Ами(100) Цин(91) Чер(75) Гал(65)	340711	Акс(11064) Бис(4773) Каи(11064) Фен(10055) Оли(4993)		https://www.hero-wars.com?replay_id=1772785279997576244	
