date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
12/04 22:21	160	15	61882156	2000хирургов	927948	Аль(182) Фла(142) Хай(170) Ами(182) Цин(143) Эле(108)	6524290	Мер(11064) Аль(11064) Акс(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1776021701058809136	
12/04 22:21	160	15	61882156	2000хирургов	1170601	Аль(182) ЛаК(198) Себ(193) Джу(193) Дан(202) Исм(202)	1281882	Фен(9018) Оли(11064) Аль(11064) Каи(11064) Мар(8108)		https://www.hero-wars.com?replay_id=1776021668666739822	
12/04 22:17	160	15	61882156	2000хирургов	1102074	Аль(182) Крн(163) Айз(190) Три(190) Лир(185) Гал(193)	26331396	Акс(11064) Оли(11064) Фен(9018) Бис(8108) Аль(11064)		https://www.hero-wars.com?replay_id=1776021477942675029	
12/04 22:06	160	15	62084549	Тихая	1102417	Аль(145) Эйд(183) ЛаК(201) Себ(194) Исм(197) Лир(183)	1336503	Хор(9439) Век(8518) Аль(8518) Оли(8518) Фен(5417)		https://www.hero-wars.com?replay_id=1776020814240236801	
12/04 22:06	160	15	62084549	Тихая	654290	Аль(145) Кас(124) Хай(55) Кри(172) Ара(53) Эле(106)	1613201	Мер(4698) Аль(8518) Хор(9439) Мар(4623) Оли(8518)		https://www.hero-wars.com?replay_id=1776020792489409513	
12/04 22:05	160	15	61882156	2000хирургов	1079617	Аль(182) Баб(153) Дор(153) Авг(189) Ори(203) Неб(200)	17776495	 ###  Акс(11064) Аль(11064) Хор(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1776020706436427007	
12/04 22:04	160	15	62084549	Тихая	803529	Аль(145) Дже(74) Джу(105) Кир(197) Три(90) Аст(193)	2626676	Оли(8518) Аль(8518) Век(8518) Фен(5417) Акс(9428)		https://www.hero-wars.com?replay_id=1776020662676192754	
12/04 21:54	160	15	62084549	Тихая	950539	Аль(145) Айр(186) Фла(160) Бир(113) Айз(163) Гал(183)	4653626	Аль(8518) Хор(9439) Акс(9428) Оли(8518) Фен(5417)		https://www.hero-wars.com?replay_id=1776020098075068342	
12/04 21:16	160	15	62092872	MEDVED	952140	Аль(182) Эйд(173) Фла(169) Ара(106) Три(153) Эле(169)	3790321	Аль(11064) Акс(11064) Мар(6484) Фен(6484) Оли(11064)		https://www.hero-wars.com?replay_id=1776017761536392888	
12/04 21:15	160	15	62092872	MEDVED	985090	Аль(182) ЛаК(210) Бир(94) Джу(169) Гус(155) Гал(175)	3248630	Век(11064) Бис(11064) Аль(11064) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1776017717640351336	
12/04 21:14	160	15	62092872	MEDVED	1049125	Аль(182) Баб(154) Хай(139) Ами(200) Сел(173) Авр(202)	4417742	Оли(11064) Аль(11064) Акс(11064) Бис(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1776017673827289122	
12/04 20:46	160	15	62084540	SVAROG	1184204	Аль(182) Хай(208) Ами(199) Сел(202) Лир(191) Авр(202)	7854364	Аль(11064) Акс(11064) Хор(11064) Бис(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1776015983350440583	
12/04 20:43	160	15	62084540	SVAROG	1205294	Акс(182) ЛаК(224) Джу(195) Цин(204) Ясм(202) Гал(199)	6077739	Век(11064) Аль(11064) Каи(11064) Фен(11064) Бис(11064)		https://www.hero-wars.com?replay_id=1776015786156465316	
12/04 20:39	160	15	62084540	SVAROG	1142434	Аль(182) Эйд(188) Мор(199) Муш(192) Руф(188) Крв(193)	25453981	Мер(11064) Акс(11064) Оли(11064) Бис(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1776015592403172370	
