date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
19/04 23:59	160	17	62084540	SVAROG	1097718	Мер(182) Дор(192) Авг(193) Ори(207) Мод(121) Ара(202)	44010404	Мер(11064) Аль(11064) Хор(11064) Акс(11064) Мар(11064)		https://www.hero-wars.com?replay_id=1776632352345768081	
19/04 23:57	160	17	61882250	Kamul27rus	796794	Аль(172) Фла(151) Джу(156) Гус(104) Цин(115) Эле(99)	3637681	Мер(10154) Аль(10154) Оли(9018) Каи(8108) Акс(7580)		https://www.hero-wars.com?replay_id=1776632262183983610	
19/04 23:56	160	17	61882250	Kamul27rus	1022896	Аль(172) Фаф(154) Эйд(169) Дан(168) Чер(169) Гал(191)	7598852	Мар(4043) Мер(10154) Каи(8108) Оли(9018) Аль(10154)		https://www.hero-wars.com?replay_id=1776632215208620349	
19/04 23:56	160	17	62084540	SVAROG	1166938	Акс(182) Крн(189) Цин(204) Чер(204) Три(189) Авр(199)	26158672	Акс(11064) Каи(11064) Фен(11064)  ###  Оли(11064)		https://www.hero-wars.com?replay_id=1776632215245274345	
19/04 23:56	160	17	61882250	Kamul27rus	1148925	Аль(172) Тея(191) Ясм(202) Исм(204) Лир(187) Крв(193)	2849538	Мер(10154) Аль(10154) Фен(6484) Бис(5417) Оли(9018)		https://www.hero-wars.com?replay_id=1776632189582069864	
19/04 23:55	160	17	61882250	Kamul27rus	679510	Мер(172) Дор(56) Авг(180) Ори(199) Три(35) Руф(38)	1034359	Акс(7580) Аль(10154) Мер(10154) Фен(6484) Оли(9018)		https://www.hero-wars.com?replay_id=1776632147863895616	
19/04 23:54	160	17	62084537	Фартовый	937288	Акс(182) Крн(108) Цин(85) Чер(184) Три(179) Авр(200)	5635663	Акс(11064) Каи(10154) Фен(8108)  ###  Оли(11064)		https://www.hero-wars.com?replay_id=1776632097266639971	
19/04 23:52	160	17	62084540	SVAROG	1145695	Аль(182) Баб(163) ЛаК(224) Себ(200) Неб(202) Айз(175)	342920527	 ###  Век(11064) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1776631940434106616	
19/04 23:48	160	17	62084537	Фартовый	1119362	Аль(182) Баб(162) ЛаК(218) Себ(194) Неб(195) Айз(168)	272107242	 ###  Век(11064) Аль(11064) Каи(10154) Оли(11064)		https://www.hero-wars.com?replay_id=1776631726697929924	
19/04 22:16	160	17	62072200	Пух	1107441	Аль(182) Тея(182) Фла(183) Кас(183) Хай(201) Эле(176)	8402924	Мар(11064) Хор(11064) Акс(9428) Аль(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1776626178606344900	
19/04 22:14	160	17	62072200	Пух	643183	Аль(182) Дор(68) Авг(186) Ори(200) Аст(3) Лют(3)	1385023	Акс(9428) Аль(11064) Хор(11064)  ###   ### 		https://www.hero-wars.com?replay_id=1776626093253355045	
19/04 22:12	160	17	62072200	Пух	1048913	Аль(182) Эйд(184) Бир(153) Сел(190) Мор(166) Крв(174)	26106767	Хор(11064) Бис(11064) Мер(8886) Акс(9428) Аль(11064)		https://www.hero-wars.com?replay_id=1776625937618407108	
19/04 22:10	160	17	62072200	Пух	1120118	Аль(182) ЛаК(214) Гус(158) Три(203) Лир(175) Гал(188)	22578296	Век(5683)  ###  Фен(11064)  ###  Аль(11064)		https://www.hero-wars.com?replay_id=1776625849684682309	
19/04 21:31	160	17	62092872	MEDVED	910762	Аль(182) Крн(193) Бир(94) Три(153) Гал(175) Руф(113)	12078533	Акс(11064) Бис(11064) Фен(6484) Аль(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1776623464293774386	
19/04 21:30	160	17	62092872	MEDVED	852530	Аль(182) Фаф(123) Айр(108) Гус(155) Ара(107) Лир(179)	387785	 ###  Аль(11064) Акс(11064) Мар(6622) Оли(11064)		https://www.hero-wars.com?replay_id=1776623436454663054	
19/04 21:30	160	17	62092872	MEDVED	1002362	Аль(182) Эйд(173) Йор(104) Джу(169) Сел(173) Авр(202)	15911173	Хор(11064) Акс(11064) Аль(11064) Бис(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1776623413744748029	
19/04 21:29	160	17	62092872	MEDVED	1008285	Акс(168) Дор(127) Авг(184) Ори(192) Фла(169) Эле(169)	5644846	Мер(5417) Аль(11064) Бис(11064) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1776623369756961848	
19/04 21:24	160	17	62044999	Пунь Пунь	801704	Аль(182) Пол(82) Кас(79) Сат(117) Кей(150) Аст(191)	107107	Мар(4806) Акс(6484) Хор(9456) Аль(11064) Оли(10282)		https://www.hero-wars.com?replay_id=1776623089548725753	
19/04 21:24	160	17	62044999	Пунь Пунь	889392	Аль(182) Йор(98) Джу(148) Чер(73) Ясм(204) Лир(185)	1521145	Оли(10282) Век(10448) Бис(4773) Каи(11064) Фен(10154)		https://www.hero-wars.com?replay_id=1776623054540589911	
19/04 21:23	160	17	62044999	Пунь Пунь	1107677	Аль(182) Эйд(188) Авг(157) Ори(192) Ами(194) Сел(195)	680306	Хор(9456) Аль(11064) Мер(4806) Оли(10282) Акс(6484)		https://www.hero-wars.com?replay_id=1776623014053985298	
19/04 21:22	160	17	62044999	Пунь Пунь	777834	Аль(182) Дор(66) Фла(172) Хай(205) Бир(67) Эле(86)	2592132	 ###  Акс(6484) Аль(11064) Хор(9456) Оли(10282)		https://www.hero-wars.com?replay_id=1776622922257181985	
