date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
25/04 08:01	150	18	61883387	FEDOR	754263	Аль(156) Кас(107) Джу(137) Айз(174) Гус(99) Чер(79)	7824634	Хор(11064) Аль(9692) Оли(9428) Акс(11064) Фен(9428)		https://www.hero-wars.com?replay_id=1777093267180908058	
25/04 07:58	150	18	61883387	FEDOR	932320	Аль(156) Фаф(141) Хай(169) Дан(200) Три(102) Аст(164)	5189175	Оли(9428) Акс(11064) Каи(11064) Фен(9428) Бис(5153)		https://www.hero-wars.com?replay_id=1777093087354282220	
25/04 07:54	150	18	61883387	FEDOR	1113704	Аль(156) Эйд(177) ЛаК(210) Себ(185) Исм(201) Лир(185)	8784016	Хор(11064) Мар(8518) Аль(9692) Фен(9428) Оли(9428)		https://www.hero-wars.com?replay_id=1777092888626201705	
25/04 07:51	150	18	61883387	FEDOR	896942	Аль(156) Фла(163) Йор(149) Бир(115) Ами(144) Эле(169)	7008069	Хор(11064) Акс(11064) Мер(10378) Оли(9428) Бис(5153)		https://www.hero-wars.com?replay_id=1777092702610336694	
25/04 07:42	150	18	61883387	FEDOR	1070372	Мер(160) Баб(147) Дор(172) Авг(186) Ори(203) Неб(202)	49277689	Оли(9428) Мер(10378) Аль(9692) Акс(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1777092149783776399	
25/04 03:18	150	18	61882204	Лапочка	890509	Аль(182) Фаф(160) Фла(155) Дан(196) Исм(94) Эле(104)	988410	Оли(8518) Хор(5975) Каи(10154) Фен(8518) Акс(8644)		https://www.hero-wars.com?replay_id=1777076322030609894	
25/04 03:18	150	18	61882204	Лапочка	835164	Аль(182) Фол(92) Чер(94) Ясм(202) Гал(81) Авр(185)	3530726	Акс(8644) Оли(8518) Аль(11064) Фен(8518) Каи(10154)		https://www.hero-wars.com?replay_id=1777076293711532747	
25/04 03:17	150	18	61882204	Лапочка	1003014	Аль(182) Дже(122) ЛаК(210) Себ(165) Айз(136) Лир(189)	2714246	Каи(10154) Фен(8518) Аль(11064) Акс(8644) Оли(8518)		https://www.hero-wars.com?replay_id=1777076248254430959	
25/04 03:15	150	18	61882204	Лапочка	583917	Аль(182) Эйд(168) Мор(56) Муш(64) Руф(48) Крв(65)	3789510	 ###  Акс(8644) Оли(8518) Аль(11064) Бис(5766)		https://www.hero-wars.com?replay_id=1777076117005041344	
25/04 03:11	150	18	61882204	Лапочка	847861	Акс(164) Баб(165) Дор(84) Авг(109) Ори(144) Неб(182)	3167517	Оли(8518) Акс(8644) Аль(11064) Хор(5975) Каи(10154)		https://www.hero-wars.com?replay_id=1777075917254251901	
