date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
09/08 15:56	160	32	61882246	Nergal	961547	Аль(182) Ада(141) Фла(183) Кас(151) Чер(127) Эле(177)	14458020	Век(11064) Акс(11064) Мер(11064) Оли(9018) Бис(4773)		https://www.hero-wars.com?replay_id=1786280199192364305	
09/08 15:44	160	32	61882246	Nergal	1033531	Аль(182) Тея(150) Гус(171) Ясм(200) Исм(206) Гал(125)	13605226	Мер(11064) Акс(11064) Каи(6063) Фен(7907) Аль(11064)		https://www.hero-wars.com?replay_id=1786279473808638083	
09/08 15:37	160	32	61882267	ZOV	988385	Аль(182) Эйд(193) Бир(188) Мор(89) Лир(190) Крв(147)	35107087	Хор(11064) Мер(11064) Акс(10154) Оли(9428) Аль(11064)		https://www.hero-wars.com?replay_id=1786279026671919795	
09/08 15:30	160	32	61882246	Nergal	1120959	Аль(182) Эйд(187) Бир(179) Джу(188) Лир(190) Крв(195)	61742423	Хор(11064) Мер(11064) Век(11064) Фен(7907) Аль(11064)		https://www.hero-wars.com?replay_id=1786278647420791273	
09/08 15:27	160	32	61882246	Nergal	814314	Мер(182) Пол(147) Дор(58) Авг(191) Ори(200) Лют(37)	15043861	Хор(11064) Акс(11064) Аль(11064) Мер(11064) Оли(9018)		https://www.hero-wars.com?replay_id=1786278424838214666	
09/08 15:22	160	32	61882250	Kamul27rus	1157516	Аль(182) Баб(185) ЛаК(202) Себ(202) Неб(201) Айз(186)	426260059	Акс(11064) Век(8534) Аль(11064) Каи(9018) Оли(9456)		https://www.hero-wars.com?replay_id=1786278176628100154	
09/08 15:03	160	32	61882246	Nergal	1153535	Аль(182) Баб(195) ЛаК(197) Себ(200) Неб(196) Айз(184)	605212193	Акс(11064) Век(11064) Аль(11064) Каи(6063) Оли(9018)		https://www.hero-wars.com?replay_id=1786276999637996508	
09/08 14:00	160	32	61882154	Виларт	1039961	Акс(182) К'А(205) Исм(200) Лир(187) Гал(80) Аст(186)	323537	Век(9498) Фен(5766) Оли(6132) Аль(11064) Акс(11064)		https://www.hero-wars.com?replay_id=1786273236999827566	
09/08 13:57	160	32	61882154	Виларт	732720	Акс(182) Эйд(154) Бир(167) Гус(90) Муш(86) Крв(54)	1332645	Мер(6894) Хор(10154) Оли(6132) Акс(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1786273070095384693	
09/08 13:33	160	32	61882154	Виларт	843744	Мер(118) Дор(92) Авг(188) Ори(198) Мод(49) Кри(197)	32349543	Акс(11064) Аль(11064) Мер(6894) Хор(10154) Бис(10114)		https://www.hero-wars.com?replay_id=1786271635197621146	
09/08 13:30	160	32	61882154	Виларт	1089911	Аль(182) Баб(135) ЛаК(199) Себ(195) Неб(191) Айз(187)	237678178	 ###  Фен(5766) Аль(11064) Каи(4773) Оли(6132)		https://www.hero-wars.com?replay_id=1786271409054593514	
09/08 13:27	160	32	61882154	Виларт	916942	Акс(182) Дже(144) Ада(176) Хай(49) Джу(174) Сат(192)	4173535	Оли(6132) Каи(4773) Акс(11064) Аль(11064) Мер(6894)		https://www.hero-wars.com?replay_id=1786271224111508217	
09/08 12:47	160	32	62082395	Винни	1108291	Аль(172) Дор(180) Авг(188) Ори(203) Фла(172) Эле(193)	4318929	 ###  Аль(10154) Хор(11064) Мер(7804) Акс(11064)		https://www.hero-wars.com?replay_id=1786268843370719628	
09/08 12:27	160	32	62082395	Винни	1067525	Аль(172) Баб(148) Себ(198) Неб(195) Джу(177) Айз(179)	291571457	Акс(11064) Аль(10154) Каи(8108) Век(6220) Оли(10154)		https://www.hero-wars.com?replay_id=1786267678885531742	
09/08 00:36	160	32	62156837	КусьЗаЖопку	982280	Акс(182) Фаф(167) Крн(118) Ада(168) Фла(162) Лир(185)	1863804	Мар(9018) Акс(11064) Каи(11064) Бис(6329) Оли(11064)		https://www.hero-wars.com?replay_id=1786224990276318646	
09/08 00:31	160	32	62156837	КусьЗаЖопку	957345	Аль(182) Джу(182) Дан(207) К'А(124) Аст(173) Руф(90)	6071028	Аль(11064) Каи(11064) Век(9018) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786224700712319434	
09/08 00:22	160	32	62156837	КусьЗаЖопку	963698	Аль(182) Эйд(191) Бир(158) Гус(132) Муш(133) Крв(167)	13207315	Хор(11064) Мер(7832) Акс(11064) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1786224155867913012	
09/08 00:20	160	32	62156837	КусьЗаЖопку	862981	Мер(125) Дор(147) Авг(186) Ори(186) Мод(61) Кри(159)	4449818	Акс(11064) Аль(11064) Мер(7832) Хор(11064) Бис(6329)		https://www.hero-wars.com?replay_id=1786224045514073508	
09/08 00:14	160	32	62156837	КусьЗаЖопку	1171649	Аль(182) Баб(177) ЛаК(222) Себ(200) Неб(204) Айз(187)	266076414	Акс(11064) Век(9018) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786223657030545590	
08/08 23:45	160	32	61869137	ToriOry	1084732	Аль(182) Баб(145) Крн(189) Себ(198) Неб(205) Айз(165)	1152141620	 ###  Бис(6894) Аль(11064) Каи(11064) Оли(9638)		https://www.hero-wars.com?replay_id=1786221907567981263	
08/08 23:31	160	32	61882204	Лапочка	1100880	Аль(182) Баб(167) ЛаК(215) Себ(193) Неб(188) Айз(156)	373815991	Акс(10154) Век(5766) Аль(11064) Каи(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1786221094044084706	
08/08 22:43	160	32	62084549	Тихая	809708	Мер(143) Крн(82) Фла(185) Бир(162) Ара(92) Эле(146)	4192998	Бис(5766) Хор(9439) Акс(9428) Аль(9428) Оли(8644)		https://www.hero-wars.com?replay_id=1786218186379380022	
08/08 22:39	160	32	62084549	Тихая	966969	Аль(155) Дже(89) Айр(199) Джу(130) Исм(201) Аст(193)	5180665	Оли(8644) Аль(9428) Век(8518) Фен(8518) Акс(9428)		https://www.hero-wars.com?replay_id=1786217986739901157	
08/08 22:32	160	32	62084549	Тихая	1085980	Аль(155) Эйд(188) Ада(161) Кир(197) Лир(186) Гал(199)	10825072	Хор(9439) Фен(8518) Век(8518) Оли(8644) Аль(9428)		https://www.hero-wars.com?replay_id=1786217538269019968	
08/08 22:21	160	32	62084549	Тихая	1075283	Мер(143) Дор(180) Авг(168) Ори(202) Кас(186) Кри(196)	56841928	Акс(9428) Аль(9428) Мер(8518) Хор(9439) Бис(5766)		https://www.hero-wars.com?replay_id=1786216890864928464	
08/08 22:09	160	32	62084549	Тихая	1132954	Аль(155) Баб(181) ЛаК(214) Себ(200) Неб(197) Айз(185)	462461745	Акс(9428) Фен(8518) Аль(9428) Каи(5417) Оли(8644)		https://www.hero-wars.com?replay_id=1786216158547431973	
08/08 21:52	160	32	62155801	Dobraia Feя	1053436	Акс(182) Фаф(203) Йор(141) Исм(201) Руф(171) Эле(155)	749288	Мар(10154) Акс(11064) Фен(11064) Аль(11064) Мер(7083)		https://www.hero-wars.com?replay_id=1786215120141718467	
08/08 21:41	160	32	62155801	Dobraia Feя	476189	Акс(182) Крн(61) Ада(71) Три(43) Кей(80) Гал(39)	52707	Акс(11064) Каи(4428) Фен(11064) Аль(11064) Оли(4773)		https://www.hero-wars.com?replay_id=1786214463072789077	
08/08 21:30	160	32	62155801	Dobraia Feя	684692	Акс(182) Эйд(178) Бир(50) Мор(53) Лир(181) Крв(41)	394071	Хор(11064) Мер(7083) Акс(11064) Оли(4773) Аль(11064)		https://www.hero-wars.com?replay_id=1786213824446837529	
08/08 21:25	160	32	62155801	Dobraia Feя	892254	Мер(118) Дор(176) Авг(187) Ори(183) Мод(41) Ара(187)	28432141	Мер(7083) Аль(11064) Хор(11064) Акс(11064) Мар(10154)		https://www.hero-wars.com?replay_id=1786213502739845977	
08/08 21:20	160	32	62155801	Dobraia Feя	1078992	Аль(182) Баб(151) Себ(203) Неб(196) Джу(164) Айз(183)	288337669	Акс(11064) Аль(11064) Каи(4428) Век(4773) Оли(4773)		https://www.hero-wars.com?replay_id=1786213217156932712	
08/08 19:19	160	32	61882168	Тема	674053	Акс(155) Эль(44) Ясм(191) Три(48) Лир(172) Гал(65)	31975	Век(4773) Аль(9428) Фен(5964) Бис(4773) Оли(9890)		https://www.hero-wars.com?replay_id=1786205961940136451	
08/08 19:17	160	32	61882168	Тема	852345	Акс(155) Авг(184) Лар(55) Ори(198) Сел(83) Кри(178)	748448	Аль(9428) Бис(4773) Мер(8518) Хор(9428) Акс(9428)		https://www.hero-wars.com?replay_id=1786205849515281077	
08/08 19:16	160	32	61882168	Тема	728500	Аль(155) Эйд(143) Бир(127) Гус(56) Муш(56) Крв(192)	6270021	Хор(9428) Мер(8518) Оли(9890) Акс(9428) Аль(9428)		https://www.hero-wars.com?replay_id=1786205769162843542	
08/08 19:16	160	32	62160428	Joker	1199814	Аль(182) Баб(197) ЛаК(224) Себ(200) Неб(202) Айз(194)	448011705	Акс(11064) Век(11064) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786205764339627681	
08/08 19:14	160	32	61882168	Тема	523952	Акс(155) Дже(52) Ада(56) Хай(62) Джу(143) Сат(56)	1404517	Оли(9890) Каи(9428) Акс(9428) Аль(9428) Мер(8518)		https://www.hero-wars.com?replay_id=1786205672937104253	
08/08 19:13	160	32	62160428	Joker	904866	Мер(182) Дор(192) Авг(194) Ори(203) Мод(61) Сат(74)	51350626	Мер(11064) Аль(11064) Акс(11064) Хор(11064) Бис(11064)		https://www.hero-wars.com?replay_id=1786205583757295497	
08/08 19:12	160	32	61882168	Тема	1039963	Аль(155) Баб(158) ЛаК(196) Себ(188) Неб(196) Айз(147)	94786581	 ###  Фен(5964) Аль(9428) Каи(9428) Оли(9890)		https://www.hero-wars.com?replay_id=1786205558062219533	
08/08 19:09	160	32	62160428	Joker	994259	Аль(182) Эйд(193) Хай(206) Бир(154) Гус(77) Крв(182)	37726724	Хор(11064) Каи(11064) Мер(11064) Фен(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1786205374406666903	
08/08 16:54	160	32	61958839	Бальдр	1015439	Акс(182) Лар(145) Сом(171) Фла(177) Кас(186) Йор(156)	697364	Хор(10154) Фен(11064) Бис(10154) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786197243602847061	
08/08 16:53	160	32	61958839	Бальдр	1140727	Акс(182) ЛаК(221) Бир(168) Кри(167) Дан(214) Лир(190)	740556	Век(11064) Акс(11064) Бис(10154) Каи(11064) Фен(11064)		https://www.hero-wars.com?replay_id=1786197225912523076	
08/08 16:52	160	32	61958839	Бальдр	995059	Акс(182) Дор(77) Авг(186) Ори(195) Гус(165) Эле(191)	13229470	Акс(11064) Аль(11064) Мер(6316) Фен(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786197163682186958	
08/08 16:51	160	32	61958839	Бальдр	1154667	Аль(182) Баб(182) Себ(203) Неб(204) Джу(202) Айз(182)	151759991	 ###  Аль(11064) Каи(11064) Век(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786197065460368288	
08/08 15:57	160	32	62084554	VIKTOR	973624	Аль(182) Сом(113) Ада(154) Кас(155) Исм(199) Аст(171)	18453	Акс(10126) Каи(9428) Хор(11064) Мар(9428) Оли(10154)		https://www.hero-wars.com?replay_id=1786193854692062277	
08/08 15:56	160	32	62084554	VIKTOR	1076547	Аль(182) Эйд(172) Фла(187) Йор(179) Бир(164) Эле(193)	10215169	Аль(11064) Мер(9428) Акс(10126) Хор(11064) Оли(10154)		https://www.hero-wars.com?replay_id=1786193761573112421	
08/08 15:51	160	32	62084554	VIKTOR	1016822	Мер(155) Дор(195) Авг(195) Ори(203) Мод(73) Кри(196)	3909227	Акс(10126) Аль(11064) Мер(9428) Мар(9428) Бис(8518)		https://www.hero-wars.com?replay_id=1786193505438513417	
08/08 15:50	160	32	62084554	VIKTOR	1003363	Аль(182) Баб(160) Крн(110) Себ(189) Неб(200) Айз(163)	1211553	Акс(10126) Бис(8518) Аль(11064) Каи(9428) Оли(10154)		https://www.hero-wars.com?replay_id=1786193427723329626	
08/08 15:46	160	32	62145280	Nata	860243	Акс(182) Дже(84) Ада(192) Хай(91) Джу(183) Сат(128)	5005926	Оли(11064) Каи(11064) Акс(11064) Аль(11064) Мер(11064)		https://www.hero-wars.com?replay_id=1786193171326094258	
08/08 15:30	160	32	62145280	Nata	1055425	Аль(182) Крн(177) Цин(195) Чер(148) Три(151) Авр(202)	34324702	Акс(11064) Каи(11064) Фен(11064)  ###  Оли(11064)		https://www.hero-wars.com?replay_id=1786192216036267115	
08/08 15:26	160	32	62145280	Nata	1048616	Мер(182) Дор(148) Авг(197) Ори(206) Мод(138) Ара(178)	52694062	Мер(11064) Аль(11064) Хор(11064) Акс(11064) Мар(11064)		https://www.hero-wars.com?replay_id=1786192007806970270	
08/08 15:23	160	32	62145280	Nata	1107875	Аль(182) Эйд(186) Бир(184) Гус(180) Муш(191) Крв(185)	14946794	Хор(11064) Мер(11064) Фен(11064) Акс(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1786191780560141403	
08/08 15:17	160	32	62145280	Nata	1167329	Аль(182) Баб(173) ЛаК(222) Себ(201) Неб(204) Айз(186)	469494616	 ###  Век(9638) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786191454335963118	
08/08 09:30	160	32	62138500	Diablo	1137995	Аль(182) Эйд(194) Бир(181) Гус(179) Муш(201) Крв(201)	41023913	Хор(11064) Мер(11064) Акс(11064) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1786170604915037778	
08/08 09:15	160	32	62138500	Diablo	1108968	Аль(182) Баб(155) Крн(190) Себ(202) Неб(205) Айз(175)	899288199	Акс(11064) Бис(11064) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786169737134025884	
08/08 09:00	160	32	62138500	Diablo	1071368	Мер(182) Дор(122) Авг(194) Ори(206) Мод(163) Кри(204)	58801374	Акс(11064) Аль(11064) Мер(11064) Мар(11064) Бис(11064)		https://www.hero-wars.com?replay_id=1786168808494168015	
08/08 07:56	160	32	61883387	FEDOR	926899	Аль(157) Фаф(141) Кас(159) Бир(141) Кри(158) Аст(170)	244493	Оли(9428) Хор(11064) Бис(9428) Мер(10378) Акс(11064)		https://www.hero-wars.com?replay_id=1786165014798221685	
08/08 07:54	160	32	61883387	FEDOR	968988	Аль(157) Эйд(178) Йор(170) Хай(174) Джу(146) Ами(144)	5702832	Хор(11064) Акс(11064) Каи(11064) Аль(9790) Оли(9428)		https://www.hero-wars.com?replay_id=1786164895319315753	
08/08 07:50	160	32	61883387	FEDOR	1096720	Аль(157) Баб(151) ЛаК(214) Себ(194) Неб(202) Айз(180)	315745975	Акс(11064) Век(9428) Аль(9790) Каи(11064) Оли(9428)		https://www.hero-wars.com?replay_id=1786164624189540378	
08/08 07:09	160	32	61882142	B.i.G	1094087	Аль(182) Баб(153) ЛаК(204) Себ(188) Неб(190) Айз(178)	544003340	 ###  Фен(9461) Аль(11064) Каи(7804) Оли(11064)		https://www.hero-wars.com?replay_id=1786162173862595670	
08/08 03:48	160	32	62092872	MEDVED	837170	Аль(182) Тея(162) Хай(139) Гус(157) Муш(79) Руф(118)	5582855	Акс(11064) Каи(11064) Хор(11064) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1786150133419794417	
08/08 03:45	160	32	62092872	MEDVED	1065016	Аль(182) ЛаК(217) Йор(162) Ясм(157) Три(166) Гал(180)	777730	Век(11064) Акс(11064) Каи(11064) Фен(8518) Оли(11064)		https://www.hero-wars.com?replay_id=1786149933654091338	
08/08 03:38	160	32	62092872	MEDVED	983777	Акс(168) Фаф(158) Ада(152) Джу(169) Лир(189) Юли(148)	4868454	Мар(11064) Каи(11064) Аль(11064) Фен(8518) Оли(11064)		https://www.hero-wars.com?replay_id=1786149526114164744	
08/08 03:34	160	32	62092872	MEDVED	819583	Мер(120) Дор(130) Авг(186) Ори(194) Мод(75) Ара(114)	44118995	Мер(7062) Аль(11064) Хор(11064) Бис(11064) Акс(11064)		https://www.hero-wars.com?replay_id=1786149273700142366	
08/08 03:30	160	32	62092872	MEDVED	1115790	Аль(182) Баб(146) Крн(193) Себ(203) Неб(205) Айз(186)	436847311	 ###  Акс(11064) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1786149000931304942	
08/08 00:02	160	32	62138549	YaElf	954672	Мер(125) Крн(182) Кас(185) Йор(146) Сел(128) Эле(188)	1502265	Бис(9428) Хор(9484) Акс(6922) Мер(7877) Оли(11064)		https://www.hero-wars.com?replay_id=1786136520777032996	
07/08 23:58	160	32	62138549	YaElf	979280	Акс(118) Тея(132) Фла(181) Джу(199) Гус(153) Муш(197)	2714644	Мер(7877) Бис(9428) Век(10154) Фен(7021) Оли(11064)		https://www.hero-wars.com?replay_id=1786136303379918821	
07/08 23:54	160	32	62138549	YaElf	1092632	Аль(182) Эйд(189) Бир(170) Мор(174) Лир(183) Крв(196)	38880210	Хор(9484) Мер(7877) Оли(11064) Фен(7021) Аль(11064)		https://www.hero-wars.com?replay_id=1786136094481533551	
07/08 23:51	160	32	62138549	YaElf	784872	Мер(125) Дор(149) Авг(188) Ори(199) Мод(62) Ара(62)	50205352	 ###  Аль(11064) Мар(5809) Бис(9428) Акс(6922)		https://www.hero-wars.com?replay_id=1786135860062048756	
07/08 23:47	160	32	62138549	YaElf	1170495	Аль(182) Баб(180) ЛаК(222) Себ(200) Неб(200) Айз(186)	484658594	 ###  Век(10154) Аль(11064) Каи(9579) Оли(11064)		https://www.hero-wars.com?replay_id=1786135634009878362	
07/08 20:18	160	32	61882137	G_G	1115339	Акс(175) Дан(207) Гус(167) Исм(199) Кей(184) Руф(183)	334805	Каи(9456) Акс(9874) Фен(9439) Аль(11064) Оли(9428)		https://www.hero-wars.com?replay_id=1786123091648292870	
07/08 20:14	160	32	61882137	G_G	1101689	Акс(175) Пол(183) Кас(193) Хай(207) Сел(143) Кри(200)	1741732	Хор(9817) Бис(8518) Аль(11064) Мер(10476) Акс(9874)		https://www.hero-wars.com?replay_id=1786122855273751352	
