date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
26/07 18:07	160	30	61882250	Kamul27rus	788351	Аль(182) Эйд(174) Бир(101) Гус(106) Муш(32) Крв(195)	44219189	Хор(8710) Мер(11064) Оли(9456) Акс(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1785078423694037435	
24/07 13:46	160	30	62160428	Joker	1082888	Аль(182) Тея(171) Эйд(193) Хай(203) Бир(151) Крв(182)	41777250	Мер(11064) Хор(11064) Бис(11064) Акс(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1784890002539268250	
25/07 07:44	160	30	62157195	rednaZ	1112298	Аль(172) Пол(189) Дор(198) Авг(176) Ори(203) Гус(174)	40509833	Мар(10154) Акс(11064) Аль(10154) Хор(10154) Оли(10154)		https://www.hero-wars.com?replay_id=1784954698066162096	
26/07 18:43	160	30	61882246	Nergal	1093022	Аль(182) Эйд(187) Бир(179) Гус(166) Муш(184) Крв(195)	38323821	Хор(11064) Мер(11064) Фен(7907) Акс(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1785080600921590941	
24/07 09:40	150	30	61883387	FEDOR	986651	Аль(156) Тея(101) Ада(144) Дан(200) Исм(201) Лир(185)	32434248	Акс(11064) Бис(9428) Каи(11064) Фен(9428) Оли(9428)		https://www.hero-wars.com?replay_id=1784875244552987537	
24/07 09:45	150	30	61883387	FEDOR	954156	Аль(156) Фла(166) Йор(169) Хай(174) Джу(145) Ами(144)	28152175	Хор(11064) Акс(11064) Каи(11064) Аль(9692) Оли(9428)		https://www.hero-wars.com?replay_id=1784875527279667860	
24/07 08:56	150	30	61883387	FEDOR	1084218	Акс(168) Дор(185) Авг(191) Ори(204) Кас(156) Эле(180)	27851612	Мер(10378) Аль(9692) Акс(11064) Хор(11064) Оли(9428)		https://www.hero-wars.com?replay_id=1784872589414464467	
26/07 19:41	160	30	61882156	3.14_ZDETS	1054705	Акс(182) Ада(158) Фла(163) Хай(184) Ами(192) Эле(176)	27402861	Фен(11064) Хор(11064) Аль(11064) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1785084107237888245	
26/07 18:12	160	30	61882250	Kamul27rus	1128980	Аль(182) Фаф(164) Тея(191) Ясм(203) Лир(190) Гал(199)	26974839	Мар(5683) Мер(11064) Аль(11064) Фен(7966) Оли(9456)		https://www.hero-wars.com?replay_id=1785078734960916753	
26/07 16:34	160	30	61882156	3.14_ZDETS	1132255	Акс(182) Крн(185) Джу(195) Три(181) Лир(194) Гал(196)	25908613	Акс(11064) Аль(11064)  ###  Фен(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1785072852976055426	
25/07 12:01	160	30	61958839	Бальдр	966373	Акс(182) Ада(172) Бир(166) Гус(154) Ясм(143) Авр(149)	25070298	Фен(11064) Акс(11064) Хор(10154) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1784970066285245681	
26/07 16:19	160	30	61882154	Виларт	753586	Акс(182) Дор(92) Авг(188) Ори(198) Ара(45) Тес(48)	25035719	Акс(11064) Аль(11064) Мер(6894) Мар(6484) Бис(10114)		https://www.hero-wars.com?replay_id=1785071943702669576	
24/07 08:04	150	30	61882168	Тема	1032033	Аль(155) Эйд(143) Мор(183) Кир(183) Лир(176) Крв(192)	24513352	Хор(9428) Акс(9428) Фен(4872) Оли(9890) Аль(9428)		https://www.hero-wars.com?replay_id=1784869462072041498	
24/07 13:32	150	30	62160428	Joker	910790	Аль(182) Джу(174) Дан(213) К'А(85) Аст(61) Руф(196)	24508020	Аль(11064) Каи(11064) Век(11064) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1784889149676330935	
24/07 08:52	150	30	61883387	FEDOR	731293	Аль(156) Эйд(178) Бир(142) Гус(112) Муш(70) Крв(73)	22635115	Хор(11064) Мер(10378) Фен(9428) Акс(11064) Аль(9692)		https://www.hero-wars.com?replay_id=1784872376771239039	
24/07 22:38	160	30	61882142	B.i.G	1010626	Аль(182) Фаф(134) Ада(169) Фла(163) Йор(158) Гал(205)	19982199	Оли(11064) Фен(9461) Акс(9692)  ###  Аль(11064)		https://www.hero-wars.com?replay_id=1784921913176100538	
25/07 00:24	160	30	61882267	ZOV	1011711	Акс(172) Джу(198) Дан(210) К'А(114) Аст(197) Руф(121)	16867112	Аль(10154) Каи(9428) Век(9428) Акс(10154) Оли(9428)		https://www.hero-wars.com?replay_id=1784928293073224423	
24/07 10:05	150	30	61882233	2 718	706620	Аль(146) Эйд(147) Бир(100) Гус(105) Муш(101) Крв(108)	15551377	Хор(8518) Мер(7818) Фен(8574) Оли(8518) Аль(8672)		https://www.hero-wars.com?replay_id=1784876707257505341	
24/07 16:02	160	30	61882233	2 718	992918	Аль(146) Баб(135) ЛаК(193) Себ(183) Неб(170) Айз(167)	12390635	Акс(9428) Век(4828) Аль(8672) Каи(6030) Оли(8518)		https://www.hero-wars.com?replay_id=1784898135018968771	
25/07 20:48	160	30	62044906	ГошаПукаетВкозу	793759	Аль(182) Дор(71) Авг(195) Ори(199) Эле(79) Авр(67)	12175545	 ###  Аль(11064) Мер(5417) Акс(11064) Каи(11064)		https://www.hero-wars.com?replay_id=1785001739920735391	
26/07 18:32	160	30	62082395	Винни	1054884	Мер(128) Авг(186) Ори(203) Фла(171) Йор(181) Эле(186)	11992624	Аль(10154) Хор(11064) Мер(7804) Акс(11064) Оли(10154)		https://www.hero-wars.com?replay_id=1785079947579753538	
26/07 18:16	160	30	61882250	Kamul27rus	1004942	Аль(182) Фла(182) Мор(68) Чер(187) Исм(206) Эле(181)	11471794	Акс(11064)  ###  Оли(9456) Фен(7966) Мер(11064)		https://www.hero-wars.com?replay_id=1785079001572776184	
26/07 07:13	160	30	61882177	Rom	769230	Акс(155) Эйд(180) Бир(119) Гус(89) Муш(79) Крв(147)	11456118	Хор(9428) Мер(9428) Фен(7646) Оли(11064) Аль(9428)		https://www.hero-wars.com?replay_id=1785039216104257739	
25/07 00:27	160	30	61882267	ZOV	1090708	Мер(182) Дор(198) Авг(193) Ори(203) Фла(186) Ара(129)	8628176	Мер(11064) Аль(10154) Хор(11064) Акс(10154) Мар(8518)		https://www.hero-wars.com?replay_id=1784928426559497330	
26/07 12:33	160	30	62044906	ГошаПукаетВкозу	1134430	Аль(182) Эйд(178) Фла(164) Хай(208) Ами(196) Ара(207)	8574792	Хор(11064) Бис(6894) Каи(11064) Акс(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1785058417871699801	
24/07 23:00	160	30	62155801	Dobraia Feя	848796	Мер(110) Дор(171) Авг(167) Ори(173) Мод(41) Ара(187)	7843659	Мер(6676) Аль(11064) Хор(11064) Акс(11064) Мар(9956)		https://www.hero-wars.com?replay_id=1784923226051233791	
26/07 07:12	160	30	61882177	Rom	878862	Аль(155) Ада(145) Фла(143) Хай(69) Джу(186) Лир(181)	6743895	Каи(11064) Хор(9428) Акс(9428) Аль(9428) Оли(11064)		https://www.hero-wars.com?replay_id=1785039144885522653	
25/07 22:42	160	30	62092872	MEDVED	1020869	Аль(182) Эйд(176) Фла(177) Ами(200) Ара(112) Эле(174)	6254915	Аль(11064) Хор(11064) Бис(11064) Мар(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1785008551676432190	
26/07 18:36	160	30	62082395	Винни	1046184	Аль(172) Дор(190) Гус(128) Ясм(175) Лир(186) Аст(195)	5704695	Мер(7804) Оли(10154) Аль(10154) Фен(9428) Акс(11064)		https://www.hero-wars.com?replay_id=1785080186048485359	
25/07 12:00	160	30	61958839	Бальдр	994463	Аль(182) Дор(63) Авг(185) Ори(195) Кас(184) Эле(185)	5666198	Акс(11064) Аль(11064) Мер(5683) Бис(10154) Оли(11064)		https://www.hero-wars.com?replay_id=1784970000549597201	
26/07 16:13	160	30	61882168	Тема	518019	Аль(155) Крн(55) Ада(56) Фла(141) Три(47) Гал(65)	5576650	Акс(9428) Каи(9428) Хор(9428) Фен(4938) Аль(9428)		https://www.hero-wars.com?replay_id=1785071629525984506	
26/07 18:46	160	30	61882246	Nergal	1085045	Аль(182) Фаф(189) Джу(188) Мор(157) Ясм(203) Эле(166)	5287158	Оли(8134) Век(11064) Акс(11064) Аль(11064) Мер(11064)		https://www.hero-wars.com?replay_id=1785080778015809604	
24/07 10:00	150	30	61882233	2 718	715263	Акс(155) Дже(71) Ада(146) Хай(60) Джу(116) Лир(167)	4324060	Оли(8518) Каи(6030) Акс(9428) Аль(8672) Фен(8574)		https://www.hero-wars.com?replay_id=1784876440988332129	
25/07 22:41	160	30	62092872	MEDVED	935914	Аль(182) Фаф(152) Йор(162) Бир(152) Джу(169) Руф(118)	3955968	Мар(11064) Акс(11064) Мер(7062) Аль(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1785008519668574119	
25/07 00:28	160	30	61882267	ZOV	1120385	Акс(172) Тея(190) Эйд(193) Хай(180) Сел(189) Гал(196)	3568216	Мер(11064) Хор(11064) Каи(9428) Акс(10154) Аль(10154)		https://www.hero-wars.com?replay_id=1784928516969206876	
26/07 12:51	160	30	61882137	G_G	1082850	Акс(175) Фла(184) Гус(165) Исм(199) Лир(179) Кей(181)	3399982	Хор(9817) Акс(9874) Фен(9439) Бис(8518) Аль(11064)		https://www.hero-wars.com?replay_id=1785059510029665811	
25/07 18:21	160	30	62138549	YaElf	996797	Акс(118) Крн(175) Фла(174) Кас(183) Гус(150) Муш(197)	3379024	Бис(9428) Хор(9484) Мер(7104) Фен(7021) Оли(11064)		https://www.hero-wars.com?replay_id=1784992872080931029	
26/07 16:22	160	30	61882154	Виларт	814292	Аль(182) Эйд(158) Бир(166) Джу(175) Муш(84) Крв(49)	2977418	Аль(11064) Хор(10154) Век(9498) Акс(11064) Оли(6132)		https://www.hero-wars.com?replay_id=1785072157176355384	
26/07 16:12	160	30	61882168	Тема	781762	Мер(143) Дор(162) Авг(184) Ори(198) Мод(51) Эль(43)	2891472	Мер(8518) Аль(9428) Акс(9428) Хор(9428) Фен(4938)		https://www.hero-wars.com?replay_id=1785071544482943000	
26/07 16:33	160	30	61882154	Виларт	1059490	Акс(182) Фла(171) Кас(173) Йор(176) Сат(195) Эле(163)	2777369	Мер(6894) Хор(10154) Акс(11064) Бис(10114) Оли(6132)		https://www.hero-wars.com?replay_id=1785072823339917477	
25/07 22:41	160	30	62092872	MEDVED	866928	Мер(119) Тея(162) Дор(130) Авг(186) Ори(194) Мод(75)	2649316	Мар(11064) Мер(7062) Аль(11064) Акс(11064) Хор(11064)		https://www.hero-wars.com?replay_id=1785008485689064845	
25/07 22:43	160	30	62092872	MEDVED	922881	Аль(182) Айр(112) Ада(149) Сел(175) Гус(157) Юли(148)	2379769	Аль(11064) Каи(11064) Акс(11064) Хор(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1785008588079120248	
26/07 18:45	160	30	61882246	Nergal	1011183	Мер(182) Тея(120) Ада(136) Фла(178) Исм(206) Лир(190)	2363386	Мер(11064) Век(11064) Хор(11064) Оли(8134) Фен(7907)		https://www.hero-wars.com?replay_id=1785080744589412578	
26/07 07:10	160	30	61882177	Rom	813401	Мер(155) Дор(57) Авг(173) Ори(188) Йор(76) Сел(165)	2097576	Акс(9428) Аль(9428) Мер(9428) Оли(11064) Хор(9428)		https://www.hero-wars.com?replay_id=1785039020983233811	
26/07 16:14	160	30	61882168	Тема	798871	Аль(155) Джу(141) Дан(193) К'А(86) Аст(63) Эле(161)	1798484	Аль(9428) Каи(9428) Мар(7868) Оли(9890) Акс(9428)		https://www.hero-wars.com?replay_id=1785071679453924309	
26/07 12:48	160	30	61882137	G_G	1087796	Акс(175) Пол(176) Кас(192) Хай(205) Сел(140) Кри(199)	1722228	Мар(6622) Хор(9817) Аль(11064) Мер(9762) Акс(9874)		https://www.hero-wars.com?replay_id=1785059324708575436	
25/07 11:06	160	30	61882233	2 718	697937	Акс(155) Фла(150) Сел(74) Сат(150) Гал(63) Руф(106)	1211328	Акс(9428) Бис(6960) Мер(7818) Аль(8672) Оли(8518)		https://www.hero-wars.com?replay_id=1784966794373000839	
26/07 12:23	160	30	62044906	ГошаПукаетВкозу	1014357	Аль(182) Пол(173) Фоб(135) Йор(182) Аст(195) Руф(148)	1105752	Бис(6894) Хор(11064) Акс(11064) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1785057810245699529	
24/07 22:40	160	30	61882142	B.i.G	936632	Аль(182) Авг(166) Ори(134) Ара(138) Чер(152) Лир(164)	854464	Аль(11064) Акс(9692) Мар(6894) Фен(9461) Оли(11064)		https://www.hero-wars.com?replay_id=1784922046390818791	
25/07 12:03	160	30	61958839	Бальдр	1135278	Акс(182) ЛаК(219) Фла(176) Кри(166) Дан(202) Лир(190)	631349	Век(11064) Акс(11064) Бис(10154) Каи(11064) Фен(11064)		https://www.hero-wars.com?replay_id=1784970199503559860	
25/07 00:30	160	30	61882267	ZOV	926770	Акс(172) Крн(173) Цин(124) Чер(199) Три(132) Авр(128)	631105	Акс(10154) Каи(9428) Бис(11064) Фен(8332) Оли(9428)		https://www.hero-wars.com?replay_id=1784928624254380126	
24/07 23:10	160	30	62155801	Dobraia Feя	642199	Акс(182) Эйд(178) Бир(42) Муш(38) Руф(165) Крв(37)	628272	Хор(11064) Мер(6676) Акс(11064) Оли(4773) Аль(11064)		https://www.hero-wars.com?replay_id=1784923820004351375	
26/07 18:26	160	30	62082395	Винни	552629	Эйд(135) Ада(132) Бир(107) Цин(91) Муш(88)	494077	Хор(11064) Фен(9428) Акс(11064) Аль(10154) Оли(10154)		https://www.hero-wars.com?replay_id=1785079608698997562	
25/07 12:03	160	30	61958839	Бальдр	825595	Акс(182) Лар(145) Йор(153) Хай(126) Гал(110) Юли(109)	454446	Акс(11064) Оли(11064) Каи(11064) Фен(11064) Бис(10154)		https://www.hero-wars.com?replay_id=1784970216726084873	
26/07 12:21	160	30	62044906	ГошаПукаетВкозу	1093526	Аль(182) Ада(159) Дан(201) Исм(203) Лир(188) Юли(161)	398341	Каи(11064) Фен(9470) Мар(6484) Оли(11064) Акс(11064)		https://www.hero-wars.com?replay_id=1785057693040213424	
25/07 18:25	160	30	62138549	YaElf	907707	Акс(118) Йор(140) Сел(133) Мор(167) Чер(166) Эле(185)	330873	Акс(6922) Хор(9484) Оли(11064) Фен(7021) Мер(7104)		https://www.hero-wars.com?replay_id=1784993155735537302	
26/07 16:31	160	30	61882154	Виларт	1033065	Акс(182) Фаф(135) Дже(148) Ада(181) Исм(200) Лир(187)	219167	Мар(6484) Акс(11064) Век(9498) Фен(5766) Оли(6132)		https://www.hero-wars.com?replay_id=1785072704477026888	
25/07 11:05	160	30	61882233	2 718	778051	Мер(128) Дор(88) Авг(177) Ори(193) Кас(127) Кир(65)	153730	Акс(9428) Аль(8672) Хор(8518) Мер(7818) Фен(8574)		https://www.hero-wars.com?replay_id=1784966728932758131	
24/07 23:14	160	30	62155801	Dobraia Feя	633770	Акс(182) Крн(61) ЛаК(86) Ада(60) Чер(63) Лир(181)	128036	Акс(11064) Век(4773) Каи(4198) Фен(11064) Оли(4773)		https://www.hero-wars.com?replay_id=1784924073789254162	
26/07 07:11	160	30	61882177	Rom	937446	Мер(155) Лар(141) Фол(71) Кас(189) Кри(200) Эле(182)	125751	Акс(9428) Бис(6894) Мер(9428) Хор(9428) Оли(11064)		https://www.hero-wars.com?replay_id=1785039071340361059	
26/07 18:42	160	30	62082395	Винни	891319	Акс(182) Айр(102) ЛаК(137) Кас(114) Ами(155) Исм(202)	97000	Аль(10154) Век(5766) Хор(11064) Акс(11064) Фен(9428)		https://www.hero-wars.com?replay_id=1785080558398365938	
24/07 23:18	160	30	62155801	Dobraia Feя	898863	Акс(182) Фаф(203) Йор(139) Гус(53) Исм(201) Эле(121)	67343	Мар(9956) Акс(11064) Хор(11064) Фен(11064) Оли(4773)		https://www.hero-wars.com?replay_id=1784924291924118728	
24/07 22:40	160	30	61882142	B.i.G	893622	Акс(156) Лар(173) Кас(113) Сел(172) Кри(181) Эле(99)	62277	Хор(9428) Мер(7702) Бис(8518) Акс(9692) Оли(11064)		https://www.hero-wars.com?replay_id=1784922058389566948	
24/07 22:38	160	30	61882142	B.i.G	614206	Аль(182) Сом(81) Бир(118) Мор(73) Муш(85) Крв(75)	4779	Фен(9461) Мер(7702) Оли(11064) Акс(9692) Аль(11064)		https://www.hero-wars.com?replay_id=1784921890545143348	
